Count,correct,ASR,Filename
1,were,rosie,b-rea1-f6_hyp.trn.dtl
1,were,there,b-rea1-f6_hyp.trn.dtl
1,when,in,b-rea1-f6_hyp.trn.dtl
1,yelled,had,b-rea1-f6_hyp.trn.dtl
1,a,of,b-rea1-m1_hyp.trn.dtl
1,and,i'm,b-rea1-m1_hyp.trn.dtl
1,arrived,at,b-rea1-m1_hyp.trn.dtl
1,at,shedding,b-rea1-m1_hyp.trn.dtl
1,ball,all,b-rea1-m1_hyp.trn.dtl
1,ball,boiler,b-rea1-m1_hyp.trn.dtl
1,bride,bread,b-rea1-m1_hyp.trn.dtl
1,cinders,ascended,b-rea1-m1_hyp.trn.dtl
1,cinders,her,b-rea1-m1_hyp.trn.dtl
1,cinders,that,b-rea1-m1_hyp.trn.dtl
1,cinders,to,b-rea1-m1_hyp.trn.dtl
1,divine,define,b-rea1-m1_hyp.trn.dtl
1,downs,out,b-rea1-m1_hyp.trn.dtl
1,dreamed,dream,b-rea1-m1_hyp.trn.dtl
1,gowns,games,b-rea1-m1_hyp.trn.dtl
1,had,how,b-rea1-m1_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m1_hyp.trn.dtl
1,hairpins,pens,b-rea1-m1_hyp.trn.dtl
1,hand,although,b-rea1-m1_hyp.trn.dtl
1,he,it,b-rea1-m1_hyp.trn.dtl
1,lily,lilley,b-rea1-m1_hyp.trn.dtl
1,lived,live,b-rea1-m1_hyp.trn.dtl
1,me,handed,b-rea1-m1_hyp.trn.dtl
1,of,day,b-rea1-m1_hyp.trn.dtl
1,other,holy,b-rea1-m1_hyp.trn.dtl
1,parties,polish,b-rea1-m1_hyp.trn.dtl
1,poor,person,b-rea1-m1_hyp.trn.dtl
1,prince,transfer,b-rea1-m1_hyp.trn.dtl
1,rosa,call,b-rea1-m1_hyp.trn.dtl
1,rosa,rosie,b-rea1-m1_hyp.trn.dtl
1,royal,or,b-rea1-m1_hyp.trn.dtl
1,shouting,are,b-rea1-m1_hyp.trn.dtl
1,the,heart,b-rea1-m1_hyp.trn.dtl
1,their,the,b-rea1-m1_hyp.trn.dtl
1,to,the,b-rea1-m1_hyp.trn.dtl
1,wanted,of,b-rea1-m1_hyp.trn.dtl
1,were,never,b-rea1-m1_hyp.trn.dtl
1,were,rosie,b-rea1-m1_hyp.trn.dtl
1,william,it,b-rea1-m1_hyp.trn.dtl
1,would,will,b-rea1-m1_hyp.trn.dtl
1,all,expand,b-rea1-m2_hyp.trn.dtl
1,and,call,b-rea1-m2_hyp.trn.dtl
1,arrived,polarized,b-rea1-m2_hyp.trn.dtl
1,buying,bang,b-rea1-m2_hyp.trn.dtl
1,called,call,b-rea1-m2_hyp.trn.dtl
1,cinders,percentages,b-rea1-m2_hyp.trn.dtl
1,cinders,send,b-rea1-m2_hyp.trn.dtl
1,cinders,sunglasses,b-rea1-m2_hyp.trn.dtl
1,cinders,those,b-rea1-m2_hyp.trn.dtl
1,clothes,close,b-rea1-m2_hyp.trn.dtl
1,gowns,going,b-rea1-m2_hyp.trn.dtl
1,gowns,guys,b-rea1-m2_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m2_hyp.trn.dtl
1,hairpins,friends,b-rea1-m2_hyp.trn.dtl
1,hairspray,spray,b-rea1-m2_hyp.trn.dtl
1,her,descenders,b-rea1-m2_hyp.trn.dtl
1,howled,heart,b-rea1-m2_hyp.trn.dtl
1,jewels,dual,b-rea1-m2_hyp.trn.dtl
1,lived,love,b-rea1-m2_hyp.trn.dtl
1,new,you,b-rea1-m2_hyp.trn.dtl
1,other,builder,b-rea1-m2_hyp.trn.dtl
1,rosa,liliana,b-rea1-m2_hyp.trn.dtl
1,royal,all,b-rea1-m2_hyp.trn.dtl
1,sisters,sister's,b-rea1-m2_hyp.trn.dtl
1,so,to,b-rea1-m2_hyp.trn.dtl
1,the,house,b-rea1-m2_hyp.trn.dtl
1,their,over,b-rea1-m2_hyp.trn.dtl
1,to,they,b-rea1-m2_hyp.trn.dtl
1,wear,were,b-rea1-m2_hyp.trn.dtl
1,were,groza,b-rea1-m2_hyp.trn.dtl
1,would,will,b-rea1-m2_hyp.trn.dtl
1,yelled,shield,b-rea1-m2_hyp.trn.dtl
2,rosa,rosie,b-rea1-m3_hyp.trn.dtl
1,a,are,b-rea1-m3_hyp.trn.dtl
1,ball,and,b-rea1-m3_hyp.trn.dtl
1,buying,other,b-rea1-m3_hyp.trn.dtl
1,cinders,just,b-rea1-m3_hyp.trn.dtl
1,day,monday,b-rea1-m3_hyp.trn.dtl
1,downs,down,b-rea1-m3_hyp.trn.dtl
1,dreamed,dream,b-rea1-m3_hyp.trn.dtl
1,for,tried,b-rea1-m3_hyp.trn.dtl
1,girls,lazygirls,b-rea1-m3_hyp.trn.dtl
1,gowns,regards,b-rea1-m3_hyp.trn.dtl
1,hairbrushes,hair,b-rea1-m3_hyp.trn.dtl
1,hairpins,pins,b-rea1-m3_hyp.trn.dtl
1,hairspray,hair,b-rea1-m3_hyp.trn.dtl
1,hat,heart,b-rea1-m3_hyp.trn.dtl
1,howled,her,b-rea1-m3_hyp.trn.dtl
1,lily,lilley,b-rea1-m3_hyp.trn.dtl
1,lived,live,b-rea1-m3_hyp.trn.dtl
1,new,timebank,b-rea1-m3_hyp.trn.dtl
1,one,glone,b-rea1-m3_hyp.trn.dtl
1,poor,person,b-rea1-m3_hyp.trn.dtl
1,started,the,b-rea1-m3_hyp.trn.dtl
1,the,out,b-rea1-m3_hyp.trn.dtl
1,the,their,b-rea1-m3_hyp.trn.dtl
1,their,your,b-rea1-m3_hyp.trn.dtl
1,they,coins,b-rea1-m3_hyp.trn.dtl
1,they,day,b-rea1-m3_hyp.trn.dtl
1,they'd,i,b-rea1-m3_hyp.trn.dtl
1,wall,of,b-rea1-m3_hyp.trn.dtl
1,were,there,b-rea1-m3_hyp.trn.dtl
1,when,in,b-rea1-m3_hyp.trn.dtl
2,had,how,b-rea1-m4_hyp.trn.dtl
1,and,hurt,b-rea1-m4_hyp.trn.dtl
1,arrived,bowling,b-rea1-m4_hyp.trn.dtl
1,ball,all,b-rea1-m4_hyp.trn.dtl
1,ball,note,b-rea1-m4_hyp.trn.dtl
1,bells,bills,b-rea1-m4_hyp.trn.dtl
1,buying,by,b-rea1-m4_hyp.trn.dtl
1,cinders,centres,b-rea1-m4_hyp.trn.dtl
1,cinders,percentages,b-rea1-m4_hyp.trn.dtl
1,cinders,senders,b-rea1-m4_hyp.trn.dtl
1,cleaning,this,b-rea1-m4_hyp.trn.dtl
1,divine,very,b-rea1-m4_hyp.trn.dtl
1,dreamed,dreams,b-rea1-m4_hyp.trn.dtl
1,find,glfifteen,b-rea1-m4_hyp.trn.dtl
1,gowns,games,b-rea1-m4_hyp.trn.dtl
1,gowns,guys,b-rea1-m4_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m4_hyp.trn.dtl
1,hairpins,brushes,b-rea1-m4_hyp.trn.dtl
1,lived,left,b-rea1-m4_hyp.trn.dtl
1,mood,mate,b-rea1-m4_hyp.trn.dtl
1,of,ireland,b-rea1-m4_hyp.trn.dtl
1,old,hold,b-rea1-m4_hyp.trn.dtl
1,parties,potters,b-rea1-m4_hyp.trn.dtl
1,prince,first,b-rea1-m4_hyp.trn.dtl
1,rosa,mosa,b-rea1-m4_hyp.trn.dtl
1,royal,i'll,b-rea1-m4_hyp.trn.dtl
1,the,early,b-rea1-m4_hyp.trn.dtl
1,the,of,b-rea1-m4_hyp.trn.dtl
1,their,although,b-rea1-m4_hyp.trn.dtl
1,their,the,b-rea1-m4_hyp.trn.dtl
1,they,i,b-rea1-m4_hyp.trn.dtl
1,they,the,b-rea1-m4_hyp.trn.dtl
1,wedding,many,b-rea1-m4_hyp.trn.dtl
1,were,mosa,b-rea1-m4_hyp.trn.dtl
1,were,never,b-rea1-m4_hyp.trn.dtl
1,william,volume,b-rea1-m4_hyp.trn.dtl
1,would,will,b-rea1-m4_hyp.trn.dtl
1,a,are,b-rea1-m5_hyp.trn.dtl
1,a,ninety-two,b-rea1-m5_hyp.trn.dtl
1,and,has,b-rea1-m5_hyp.trn.dtl
1,and,lane,b-rea1-m5_hyp.trn.dtl
1,announce,and,b-rea1-m5_hyp.trn.dtl
1,arrived,i've,b-rea1-m5_hyp.trn.dtl
1,ball,boiler,b-rea1-m5_hyp.trn.dtl
1,came,two,b-rea1-m5_hyp.trn.dtl
1,cinders,eastenders,b-rea1-m5_hyp.trn.dtl
1,cinders,just,b-rea1-m5_hyp.trn.dtl
1,cinders,percentages,b-rea1-m5_hyp.trn.dtl
1,cinders,sanders,b-rea1-m5_hyp.trn.dtl
1,clothes,close,b-rea1-m5_hyp.trn.dtl
1,day,one-day,b-rea1-m5_hyp.trn.dtl
1,divine,define,b-rea1-m5_hyp.trn.dtl
1,downs,times,b-rea1-m5_hyp.trn.dtl
1,dreamed,dream,b-rea1-m5_hyp.trn.dtl
1,gowns,coins,b-rea1-m5_hyp.trn.dtl
1,gowns,guys,b-rea1-m5_hyp.trn.dtl
1,had,and,b-rea1-m5_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m5_hyp.trn.dtl
1,hairpins,pens,b-rea1-m5_hyp.trn.dtl
1,hand,how,b-rea1-m5_hyp.trn.dtl
1,hat,heart,b-rea1-m5_hyp.trn.dtl
1,howled,all,b-rea1-m5_hyp.trn.dtl
1,in,an,b-rea1-m5_hyp.trn.dtl
1,lived,left,b-rea1-m5_hyp.trn.dtl
1,me,many,b-rea1-m5_hyp.trn.dtl
1,new,you,b-rea1-m5_hyp.trn.dtl
1,once,what's,b-rea1-m5_hyp.trn.dtl
1,one,jules,b-rea1-m5_hyp.trn.dtl
1,royal,all,b-rea1-m5_hyp.trn.dtl
1,sisters,sister's,b-rea1-m5_hyp.trn.dtl
1,they,the,b-rea1-m5_hyp.trn.dtl
1,time,i'm,b-rea1-m5_hyp.trn.dtl
1,to,hundred,b-rea1-m5_hyp.trn.dtl
1,unfriendly,rosie,b-rea1-m5_hyp.trn.dtl
1,were,there,b-rea1-m5_hyp.trn.dtl
1,would,will,b-rea1-m5_hyp.trn.dtl
3,cinders,sanders,b-rea1-m6_hyp.trn.dtl
1,a,monday,b-rea1-m6_hyp.trn.dtl
1,a,the,b-rea1-m6_hyp.trn.dtl
1,and,i'm,b-rea1-m6_hyp.trn.dtl
1,arrived,aid,b-rea1-m6_hyp.trn.dtl
1,ball,baller,b-rea1-m6_hyp.trn.dtl
1,bride,braid,b-rea1-m6_hyp.trn.dtl
1,cinders,centres,b-rea1-m6_hyp.trn.dtl
1,cinders,percentages,b-rea1-m6_hyp.trn.dtl
1,divine,main,b-rea1-m6_hyp.trn.dtl
1,downs,dance,b-rea1-m6_hyp.trn.dtl
1,dreamed,dream,b-rea1-m6_hyp.trn.dtl
1,find,lane,b-rea1-m6_hyp.trn.dtl
1,girls,lazygirls,b-rea1-m6_hyp.trn.dtl
1,gowns,games,b-rea1-m6_hyp.trn.dtl
1,hairbrushes,her,b-rea1-m6_hyp.trn.dtl
1,hairpins,pens,b-rea1-m6_hyp.trn.dtl
1,hairspray,hurt,b-rea1-m6_hyp.trn.dtl
1,hat,heart,b-rea1-m6_hyp.trn.dtl
1,howled,her,b-rea1-m6_hyp.trn.dtl
1,of,day,b-rea1-m6_hyp.trn.dtl
1,one,album,b-rea1-m6_hyp.trn.dtl
1,shouting,shooting,b-rea1-m6_hyp.trn.dtl
1,they,day,b-rea1-m6_hyp.trn.dtl
1,to,tea,b-rea1-m6_hyp.trn.dtl
1,wear,we're,b-rea1-m6_hyp.trn.dtl
1,would,will,b-rea1-m6_hyp.trn.dtl
1,yelled,jules,b-rea1-m6_hyp.trn.dtl
1,and,i'm,c-rea1-f1_hyp.trn.dtl
1,buying,by,c-rea1-f1_hyp.trn.dtl
1,gowns,games,c-rea1-f1_hyp.trn.dtl
1,gowns,guns,c-rea1-f1_hyp.trn.dtl
1,hairbrushes,hair,c-rea1-f1_hyp.trn.dtl
1,hairpins,pins,c-rea1-f1_hyp.trn.dtl
1,howled,that,c-rea1-f1_hyp.trn.dtl
1,lily,lilley,c-rea1-f1_hyp.trn.dtl
1,lived,live,c-rea1-f1_hyp.trn.dtl
1,one,you,c-rea1-f1_hyp.trn.dtl
1,their,the,c-rea1-f1_hyp.trn.dtl
1,they'd,you,c-rea1-f1_hyp.trn.dtl
1,when,in,c-rea1-f1_hyp.trn.dtl
1,yelled,myjoolz,c-rea1-f1_hyp.trn.dtl
2,their,the,c-rea1-f2_hyp.trn.dtl
1,ball,hand-me-downs,c-rea1-f2_hyp.trn.dtl
1,buying,by,c-rea1-f2_hyp.trn.dtl
1,cinders,singers,c-rea1-f2_hyp.trn.dtl
1,cinders,sinners,c-rea1-f2_hyp.trn.dtl
1,dreamed,change,c-rea1-f2_hyp.trn.dtl
1,find,found,c-rea1-f2_hyp.trn.dtl
1,gowns,girls,c-rea1-f2_hyp.trn.dtl
1,had,have,c-rea1-f2_hyp.trn.dtl
1,hairbrushes,hair,c-rea1-f2_hyp.trn.dtl
1,hairpins,pins,c-rea1-f2_hyp.trn.dtl
1,he,you,c-rea1-f2_hyp.trn.dtl
1,her,my,c-rea1-f2_hyp.trn.dtl
1,howled,how,c-rea1-f2_hyp.trn.dtl
1,one,ydone,c-rea1-f2_hyp.trn.dtl
1,poor,for,c-rea1-f2_hyp.trn.dtl
1,sisters,sister's,c-rea1-f2_hyp.trn.dtl
1,the,bounce,c-rea1-f2_hyp.trn.dtl
1,their,that,c-rea1-f2_hyp.trn.dtl
1,they,a,c-rea1-f2_hyp.trn.dtl
1,they,i,c-rea1-f2_hyp.trn.dtl
1,they'd,and,c-rea1-f2_hyp.trn.dtl
1,thought,william,c-rea1-f2_hyp.trn.dtl
1,was,is,c-rea1-f2_hyp.trn.dtl
1,were,there,c-rea1-f2_hyp.trn.dtl
1,yelled,jules,c-rea1-f2_hyp.trn.dtl
1,a,of,c-rea1-f3_hyp.trn.dtl
1,and,call,c-rea1-f3_hyp.trn.dtl
1,arrived,boredom,c-rea1-f3_hyp.trn.dtl
1,ball,all,c-rea1-f3_hyp.trn.dtl
1,buying,by,c-rea1-f3_hyp.trn.dtl
1,cinders,a,c-rea1-f3_hyp.trn.dtl
1,cinders,has,c-rea1-f3_hyp.trn.dtl
1,cinders,syndicate,c-rea1-f3_hyp.trn.dtl
1,gowns,cans,c-rea1-f3_hyp.trn.dtl
1,gowns,times,c-rea1-f3_hyp.trn.dtl
1,hairbrushes,her,c-rea1-f3_hyp.trn.dtl
1,hairpins,hair,c-rea1-f3_hyp.trn.dtl
1,hairspray,spray,c-rea1-f3_hyp.trn.dtl
1,her,their,c-rea1-f3_hyp.trn.dtl
1,howled,how,c-rea1-f3_hyp.trn.dtl
1,lived,live,c-rea1-f3_hyp.trn.dtl
1,of,evenings,c-rea1-f3_hyp.trn.dtl
1,one,modules,c-rea1-f3_hyp.trn.dtl
1,rosa,liliana,c-rea1-f3_hyp.trn.dtl
1,royal,real,c-rea1-f3_hyp.trn.dtl
1,sisters,to,c-rea1-f3_hyp.trn.dtl
1,so,she's,c-rea1-f3_hyp.trn.dtl
1,started,a,c-rea1-f3_hyp.trn.dtl
1,their,although,c-rea1-f3_hyp.trn.dtl
1,they,had,c-rea1-f3_hyp.trn.dtl
1,they'd,it,c-rea1-f3_hyp.trn.dtl
1,wanted,brushes,c-rea1-f3_hyp.trn.dtl
1,was,is,c-rea1-f3_hyp.trn.dtl
1,was,william's,c-rea1-f3_hyp.trn.dtl
1,was,you,c-rea1-f3_hyp.trn.dtl
1,were,groza,c-rea1-f3_hyp.trn.dtl
1,were,there,c-rea1-f3_hyp.trn.dtl
1,when,in,c-rea1-f3_hyp.trn.dtl
1,would,bowl,c-rea1-f3_hyp.trn.dtl
1,and,rose,c-rea1-f4_hyp.trn.dtl
1,cinders,since,c-rea1-f4_hyp.trn.dtl
1,clothes,nucleus,c-rea1-f4_hyp.trn.dtl
1,divine,devine,c-rea1-f4_hyp.trn.dtl
1,gowns,cans,c-rea1-f4_hyp.trn.dtl
1,gowns,girls,c-rea1-f4_hyp.trn.dtl
1,had,has,c-rea1-f4_hyp.trn.dtl
1,had,pawsons,c-rea1-f4_hyp.trn.dtl
1,jewels,joules,c-rea1-f4_hyp.trn.dtl
1,lily,lillian,c-rea1-f4_hyp.trn.dtl
1,lived,live,c-rea1-f4_hyp.trn.dtl
1,new,by,c-rea1-f4_hyp.trn.dtl
1,of,with,c-rea1-f4_hyp.trn.dtl
1,rosa,are,c-rea1-f4_hyp.trn.dtl
1,rosa,razor,c-rea1-f4_hyp.trn.dtl
1,sisters,assistance,c-rea1-f4_hyp.trn.dtl
1,started,it's,c-rea1-f4_hyp.trn.dtl
1,their,the,c-rea1-f4_hyp.trn.dtl
1,they'd,but,c-rea1-f4_hyp.trn.dtl
1,to,has,c-rea1-f4_hyp.trn.dtl
1,wear,worked,c-rea1-f4_hyp.trn.dtl
1,were,a,c-rea1-f4_hyp.trn.dtl
1,were,there,c-rea1-f4_hyp.trn.dtl
1,would,bowl,c-rea1-f4_hyp.trn.dtl
1,yelled,girls,c-rea1-f4_hyp.trn.dtl
4,their,the,c-rea1-f5_hyp.trn.dtl
3,gowns,games,c-rea1-f5_hyp.trn.dtl
2,poor,for,c-rea1-f5_hyp.trn.dtl
1,a,answer,c-rea1-f5_hyp.trn.dtl
1,a,are,c-rea1-f5_hyp.trn.dtl
1,a,the,c-rea1-f5_hyp.trn.dtl
1,and,as,c-rea1-f5_hyp.trn.dtl
1,announce,an,c-rea1-f5_hyp.trn.dtl
1,ball,board,c-rea1-f5_hyp.trn.dtl
1,bells,vows,c-rea1-f5_hyp.trn.dtl
1,buying,by,c-rea1-f5_hyp.trn.dtl
1,cinders,it,c-rea1-f5_hyp.trn.dtl
1,cinders,sims,c-rea1-f5_hyp.trn.dtl
1,cinders,singers,c-rea1-f5_hyp.trn.dtl
1,day,they,c-rea1-f5_hyp.trn.dtl
1,divine,devine,c-rea1-f5_hyp.trn.dtl
1,do,enough,c-rea1-f5_hyp.trn.dtl
