Count,Inserted_Word,Filename
1,woods,c-rea1-m5_hyp.trn.dtl
1,although,c-rea1-m6_hyp.trn.dtl
1,or,c-rea1-m6_hyp.trn.dtl
1,her,car-rea1-f1_hyp.trn.dtl
1,in,car-rea1-f1_hyp.trn.dtl
1,since,car-rea1-f1_hyp.trn.dtl
1,ace,car-rea1-f2_hyp.trn.dtl
1,and,car-rea1-f2_hyp.trn.dtl
1,hair,car-rea1-f2_hyp.trn.dtl
1,heart,car-rea1-f2_hyp.trn.dtl
1,how,car-rea1-f3_hyp.trn.dtl
1,in,car-rea1-f3_hyp.trn.dtl
1,out,car-rea1-f3_hyp.trn.dtl
1,play,car-rea1-f3_hyp.trn.dtl
1,were,car-rea1-f3_hyp.trn.dtl
1,and,car-rea1-f4_hyp.trn.dtl
1,brushes,car-rea1-f4_hyp.trn.dtl
1,by,car-rea1-f4_hyp.trn.dtl
1,had,car-rea1-f4_hyp.trn.dtl
1,hair,car-rea1-f4_hyp.trn.dtl
1,was,car-rea1-f4_hyp.trn.dtl
1,boat,car-rea1-m1_hyp.trn.dtl
1,no,car-rea1-m1_hyp.trn.dtl
1,hair,car-rea1-m2_hyp.trn.dtl
1,send,car-rea1-m2_hyp.trn.dtl
1,to,car-rea1-m2_hyp.trn.dtl
1,brushes,car-rea1-m3_hyp.trn.dtl
1,hair,car-rea1-m3_hyp.trn.dtl
1,be,car-rea1-m4_hyp.trn.dtl
1,hair,car-rea1-m4_hyp.trn.dtl
1,numpty,car-rea1-m4_hyp.trn.dtl
1,since,car-rea1-m4_hyp.trn.dtl
1,dual,d-rea1-f1_hyp.trn.dtl
1,for,d-rea1-f1_hyp.trn.dtl
1,hair,d-rea1-f1_hyp.trn.dtl
1,to,d-rea1-f1_hyp.trn.dtl
1,brushes,d-rea1-f2_hyp.trn.dtl
1,had,d-rea1-f2_hyp.trn.dtl
1,hair,d-rea1-f2_hyp.trn.dtl
1,her,d-rea1-f2_hyp.trn.dtl
1,then,d-rea1-f2_hyp.trn.dtl
1,brushes,d-rea1-f3_hyp.trn.dtl
1,hair,d-rea1-f3_hyp.trn.dtl
1,sepsis,d-rea1-f3_hyp.trn.dtl
1,brushes,d-rea1-f4_hyp.trn.dtl
1,hair,d-rea1-f4_hyp.trn.dtl
1,an,d-rea1-f5_hyp.trn.dtl
1,bar,d-rea1-f5_hyp.trn.dtl
1,brushes,d-rea1-f5_hyp.trn.dtl
1,had,d-rea1-f5_hyp.trn.dtl
1,hair,d-rea1-f5_hyp.trn.dtl
1,jules,d-rea1-f5_hyp.trn.dtl
1,brushes,d-rea1-f6_hyp.trn.dtl
1,good,d-rea1-f6_hyp.trn.dtl
1,hair,d-rea1-f6_hyp.trn.dtl
1,her,d-rea1-f6_hyp.trn.dtl
1,i've,d-rea1-f6_hyp.trn.dtl
1,of,d-rea1-f6_hyp.trn.dtl
1,the,d-rea1-f6_hyp.trn.dtl
1,then,d-rea1-f6_hyp.trn.dtl
2,all,d-rea1-m1_hyp.trn.dtl
1,order,d-rea1-m1_hyp.trn.dtl
1,they,d-rea1-m1_hyp.trn.dtl
1,brushes,d-rea1-m2_hyp.trn.dtl
1,call,d-rea1-m2_hyp.trn.dtl
1,hair,d-rea1-m2_hyp.trn.dtl
1,i,d-rea1-m2_hyp.trn.dtl
1,jules,d-rea1-m2_hyp.trn.dtl
1,phone,d-rea1-m2_hyp.trn.dtl
1,start,d-rea1-m2_hyp.trn.dtl
1,that,d-rea1-m2_hyp.trn.dtl
1,to,d-rea1-m2_hyp.trn.dtl
1,sister,d-rea1-m3_hyp.trn.dtl
1,step,d-rea1-m3_hyp.trn.dtl
1,unwanted,d-rea1-m4_hyp.trn.dtl
1,in,d-rea1-m6_hyp.trn.dtl
1,his,j-rea1-f1_hyp.trn.dtl
1,step,j-rea1-f1_hyp.trn.dtl
1,all,j-rea1-f2_hyp.trn.dtl
1,brushes,j-rea1-f2_hyp.trn.dtl
1,hair,j-rea1-f2_hyp.trn.dtl
1,her,j-rea1-f2_hyp.trn.dtl
1,his,j-rea1-f2_hyp.trn.dtl
1,queen,j-rea1-f2_hyp.trn.dtl
1,brushes,j-rea1-f3_hyp.trn.dtl
1,hair,j-rea1-f3_hyp.trn.dtl
1,horse,j-rea1-f3_hyp.trn.dtl
1,my,j-rea1-f3_hyp.trn.dtl
1,the,j-rea1-f3_hyp.trn.dtl
1,had,j-rea1-f4_hyp.trn.dtl
1,hair,j-rea1-f4_hyp.trn.dtl
1,jules,j-rea1-f4_hyp.trn.dtl
1,nuts,j-rea1-f4_hyp.trn.dtl
1,send,j-rea1-f4_hyp.trn.dtl
1,they,j-rea1-f4_hyp.trn.dtl
1,were,j-rea1-f4_hyp.trn.dtl
1,brushes,j-rea1-f5_hyp.trn.dtl
1,hair,j-rea1-f5_hyp.trn.dtl
1,in,j-rea1-f5_hyp.trn.dtl
1,since,j-rea1-f5_hyp.trn.dtl
1,the,j-rea1-f5_hyp.trn.dtl
1,hair,j-rea1-f6_hyp.trn.dtl
1,boiler,j-rea1-f7_hyp.trn.dtl
1,brushes,j-rea1-f7_hyp.trn.dtl
1,hair,j-rea1-f7_hyp.trn.dtl
1,brushes,j-rea1-m1_hyp.trn.dtl
1,hair,j-rea1-m1_hyp.trn.dtl
1,in,j-rea1-m1_hyp.trn.dtl
1,send,j-rea1-m1_hyp.trn.dtl
1,and,j-rea1-m2_hyp.trn.dtl
1,hair,j-rea1-m2_hyp.trn.dtl
1,has,j-rea1-m2_hyp.trn.dtl
1,seen,j-rea1-m2_hyp.trn.dtl
1,that,j-rea1-m2_hyp.trn.dtl
1,all,j-rea1-m3_hyp.trn.dtl
1,hair,j-rea1-m3_hyp.trn.dtl
1,i,j-rea1-m3_hyp.trn.dtl
2,send,j-rea1-m4_hyp.trn.dtl
1,hair,j-rea1-m4_hyp.trn.dtl
1,this,j-rea1-m4_hyp.trn.dtl
1,and,j-rea1-m5_hyp.trn.dtl
1,hair,j-rea1-m5_hyp.trn.dtl
1,send,j-rea1-m5_hyp.trn.dtl
1,singles,j-rea1-m5_hyp.trn.dtl
1,brushes,l-rea1-f1_hyp.trn.dtl
1,enough,l-rea1-f1_hyp.trn.dtl
1,hair,l-rea1-f1_hyp.trn.dtl
1,brushes,l-rea1-f2_hyp.trn.dtl
1,hair,l-rea1-f2_hyp.trn.dtl
1,held,l-rea1-f2_hyp.trn.dtl
1,help,l-rea1-f2_hyp.trn.dtl
1,how,l-rea1-f2_hyp.trn.dtl
1,brushes,l-rea1-f3_hyp.trn.dtl
1,hair,l-rea1-f3_hyp.trn.dtl
1,steps,l-rea1-f3_hyp.trn.dtl
1,then,l-rea1-f3_hyp.trn.dtl
1,brushes,l-rea1-f5_hyp.trn.dtl
1,hair,l-rea1-f5_hyp.trn.dtl
1,which,l-rea1-f6_hyp.trn.dtl
1,brushes,l-rea1-m1_hyp.trn.dtl
1,hair,l-rea1-m1_hyp.trn.dtl
1,steps,l-rea1-m1_hyp.trn.dtl
1,tinder,l-rea1-m1_hyp.trn.dtl
1,brushes,l-rea1-m2_hyp.trn.dtl
1,hair,l-rea1-m2_hyp.trn.dtl
1,brushes,l-rea1-m3_hyp.trn.dtl
1,hair,l-rea1-m3_hyp.trn.dtl
1,brushes,l-rea1-m4_hyp.trn.dtl
1,hair,l-rea1-m4_hyp.trn.dtl
1,brushes,l-rea1-m6_hyp.trn.dtl
1,hair,l-rea1-m6_hyp.trn.dtl
1,hair,liv-rea1-f1_hyp.trn.dtl
1,heart,liv-rea1-f1_hyp.trn.dtl
1,to,liv-rea1-f1_hyp.trn.dtl
1,hair,liv-rea1-f2_hyp.trn.dtl
1,lilley,liv-rea1-f2_hyp.trn.dtl
1,syns,liv-rea1-f2_hyp.trn.dtl
1,brushes,liv-rea1-f3_hyp.trn.dtl
1,hair,liv-rea1-f3_hyp.trn.dtl
1,an,liv-rea1-f4_hyp.trn.dtl
1,hair,liv-rea1-f4_hyp.trn.dtl
1,she,liv-rea1-f4_hyp.trn.dtl
1,day,liv-rea1-f5_hyp.trn.dtl
1,to,liv-rea1-f5_hyp.trn.dtl
1,wants,liv-rea1-f5_hyp.trn.dtl
1,games,liv-rea1-f6_hyp.trn.dtl
1,eastenders,liv-rea1-f7_hyp.trn.dtl
2,brushes,liv-rea1-m1_hyp.trn.dtl
2,to,liv-rea1-m1_hyp.trn.dtl
1,be,liv-rea1-m1_hyp.trn.dtl
1,hair,liv-rea1-m1_hyp.trn.dtl
1,hear,liv-rea1-m1_hyp.trn.dtl
1,heavens,liv-rea1-m1_hyp.trn.dtl
1,i,liv-rea1-m1_hyp.trn.dtl
1,live,liv-rea1-m1_hyp.trn.dtl
1,step,liv-rea1-m1_hyp.trn.dtl
1,that,liv-rea1-m1_hyp.trn.dtl
1,the,liv-rea1-m1_hyp.trn.dtl
1,them,liv-rea1-m1_hyp.trn.dtl
1,then,liv-rea1-m1_hyp.trn.dtl
1,without,liv-rea1-m1_hyp.trn.dtl
1,a,liv-rea1-m2_hyp.trn.dtl
1,and,liv-rea1-m2_hyp.trn.dtl
1,be,liv-rea1-m2_hyp.trn.dtl
1,brushes,liv-rea1-m2_hyp.trn.dtl
1,had,liv-rea1-m2_hyp.trn.dtl
1,hair,liv-rea1-m2_hyp.trn.dtl
1,messenger,liv-rea1-m2_hyp.trn.dtl
1,royal,liv-rea1-m2_hyp.trn.dtl
1,she,liv-rea1-m2_hyp.trn.dtl
1,to,liv-rea1-m2_hyp.trn.dtl
1,bowl,liv-rea1-m3_hyp.trn.dtl
1,but,liv-rea1-m3_hyp.trn.dtl
1,here,liv-rea1-m3_hyp.trn.dtl
1,of,liv-rea1-m3_hyp.trn.dtl
1,own,liv-rea1-m3_hyp.trn.dtl
1,send,liv-rea1-m3_hyp.trn.dtl
1,she's,liv-rea1-m3_hyp.trn.dtl
1,they,liv-rea1-m3_hyp.trn.dtl
1,brushes,liv-rea1-m4_hyp.trn.dtl
1,hair,liv-rea1-m4_hyp.trn.dtl
1,day,liv-rea1-m5_hyp.trn.dtl
1,the,liv-rea1-m5_hyp.trn.dtl
1,they,liv-rea1-m5_hyp.trn.dtl
1,wasn't,liv-rea1-m5_hyp.trn.dtl
1,goes,n-rea1-f1_hyp.trn.dtl
1,hair,n-rea1-f1_hyp.trn.dtl
1,send,n-rea1-f1_hyp.trn.dtl
1,when,n-rea1-f1_hyp.trn.dtl
1,you,n-rea1-f1_hyp.trn.dtl
1,a,n-rea1-f2_hyp.trn.dtl
1,hair,n-rea1-f2_hyp.trn.dtl
1,send,n-rea1-f2_hyp.trn.dtl
1,separate,n-rea1-f2_hyp.trn.dtl
1,send,n-rea1-f3_hyp.trn.dtl
1,us,n-rea1-f3_hyp.trn.dtl
1,all,n-rea1-f4_hyp.trn.dtl
1,boiler,n-rea1-f4_hyp.trn.dtl
1,brushes,n-rea1-f4_hyp.trn.dtl
1,for,n-rea1-f4_hyp.trn.dtl
1,hair,n-rea1-f4_hyp.trn.dtl
1,is,n-rea1-f4_hyp.trn.dtl
1,of,n-rea1-f4_hyp.trn.dtl
1,send,n-rea1-f4_hyp.trn.dtl
1,them,n-rea1-f4_hyp.trn.dtl
1,as,n-rea1-f5_hyp.trn.dtl
1,send,n-rea1-f5_hyp.trn.dtl
1,brush,n-rea1-f6_hyp.trn.dtl
1,chatting,n-rea1-f6_hyp.trn.dtl
1,hair,n-rea1-f6_hyp.trn.dtl
1,his,n-rea1-f6_hyp.trn.dtl
1,out,n-rea1-f6_hyp.trn.dtl
1,then,n-rea1-f6_hyp.trn.dtl
1,all,n-rea1-m1_hyp.trn.dtl
1,brushes,n-rea1-m1_hyp.trn.dtl
1,hair,n-rea1-m1_hyp.trn.dtl
1,rose,n-rea1-m1_hyp.trn.dtl
1,as,n-rea1-m2_hyp.trn.dtl
1,at,n-rea1-m2_hyp.trn.dtl
1,hairbrush,n-rea1-m2_hyp.trn.dtl
1,send,n-rea1-m2_hyp.trn.dtl
1,then,n-rea1-m2_hyp.trn.dtl
1,as,n-rea1-m3_hyp.trn.dtl
1,chatting,n-rea1-m3_hyp.trn.dtl
1,gone,n-rea1-m3_hyp.trn.dtl
1,have,n-rea1-m3_hyp.trn.dtl
1,hear,n-rea1-m3_hyp.trn.dtl
1,rose,n-rea1-m3_hyp.trn.dtl
1,send,n-rea1-m3_hyp.trn.dtl
1,to,n-rea1-m3_hyp.trn.dtl
1,would,n-rea1-m3_hyp.trn.dtl
1,braids,n-rea1-m4_hyp.trn.dtl
1,brushes,n-rea1-m4_hyp.trn.dtl
1,hair,n-rea1-m4_hyp.trn.dtl
1,in,n-rea1-m4_hyp.trn.dtl
1,rose,n-rea1-m4_hyp.trn.dtl
1,when,n-rea1-m4_hyp.trn.dtl
1,hair,n-rea1-m5_hyp.trn.dtl
1,for,n-rea1-m6_hyp.trn.dtl
1,hair,n-rea1-m6_hyp.trn.dtl
1,not,n-rea1-m6_hyp.trn.dtl
1,step,n-rea1-m6_hyp.trn.dtl
1,brushes,p-rea1-f1_hyp.trn.dtl
1,hair,p-rea1-f1_hyp.trn.dtl
1,brushes,p-rea1-f2_hyp.trn.dtl
1,hair,p-rea1-f2_hyp.trn.dtl
1,in,p-rea1-f2_hyp.trn.dtl
2,hair,p-rea1-f3_hyp.trn.dtl
1,boiler,p-rea1-f3_hyp.trn.dtl
1,boys,p-rea1-f4_hyp.trn.dtl
1,heart,p-rea1-f4_hyp.trn.dtl
1,her,p-rea1-f4_hyp.trn.dtl
1,to,p-rea1-f4_hyp.trn.dtl
1,under,p-rea1-f4_hyp.trn.dtl
1,brushes,p-rea1-f5_hyp.trn.dtl
1,hair,p-rea1-f5_hyp.trn.dtl
1,then,p-rea1-f5_hyp.trn.dtl
1,they,p-rea1-f6_hyp.trn.dtl
1,hair,p-rea1-f7_hyp.trn.dtl
1,seeing,p-rea1-f7_hyp.trn.dtl
1,brushes,p-rea1-m1_hyp.trn.dtl
1,rose,p-rea1-m1_hyp.trn.dtl
1,them,p-rea1-m1_hyp.trn.dtl
1,hair,p-rea1-m2_hyp.trn.dtl
2,hair,p-rea1-m4_hyp.trn.dtl
1,brushes,p-rea1-m4_hyp.trn.dtl
1,and,p-rea1-m6_hyp.trn.dtl
1,brush,p-rea1-m6_hyp.trn.dtl
1,eight,p-rea1-m6_hyp.trn.dtl
1,hair,p-rea1-m6_hyp.trn.dtl
1,hundred,p-rea1-m6_hyp.trn.dtl
1,the,p-rea1-m6_hyp.trn.dtl
