Count,Deleted_Word,Filename
1,frog,arabic20_hyp.trn.dtl
1,from,arabic20_hyp.trn.dtl
1,go,arabic20_hyp.trn.dtl
1,into,arabic20_hyp.trn.dtl
1,kids,arabic20_hyp.trn.dtl
1,maybe,arabic20_hyp.trn.dtl
1,meet,arabic20_hyp.trn.dtl
1,need,arabic20_hyp.trn.dtl
1,peas,arabic20_hyp.trn.dtl
1,scoop,arabic20_hyp.trn.dtl
1,she,arabic20_hyp.trn.dtl
1,slabs,arabic20_hyp.trn.dtl
1,snack,arabic20_hyp.trn.dtl
1,snake,arabic20_hyp.trn.dtl
1,snow,arabic20_hyp.trn.dtl
1,spoons,arabic20_hyp.trn.dtl
1,station,arabic20_hyp.trn.dtl
1,store,arabic20_hyp.trn.dtl
1,thick,arabic20_hyp.trn.dtl
1,to,arabic20_hyp.trn.dtl
1,train,arabic20_hyp.trn.dtl
1,wednesday,arabic20_hyp.trn.dtl
1,will,arabic20_hyp.trn.dtl
1,with,arabic20_hyp.trn.dtl
3,and,arabic21_hyp.trn.dtl
2,a,arabic21_hyp.trn.dtl
1,3,arabic21_hyp.trn.dtl
1,5,arabic21_hyp.trn.dtl
1,6,arabic21_hyp.trn.dtl
1,bags,arabic21_hyp.trn.dtl
1,big,arabic21_hyp.trn.dtl
1,blue,arabic21_hyp.trn.dtl
1,bob,arabic21_hyp.trn.dtl
1,cheese,arabic21_hyp.trn.dtl
1,go,arabic21_hyp.trn.dtl
1,her,arabic21_hyp.trn.dtl
1,kids,arabic21_hyp.trn.dtl
1,maybe,arabic21_hyp.trn.dtl
1,meet,arabic21_hyp.trn.dtl
1,of,arabic21_hyp.trn.dtl
1,red,arabic21_hyp.trn.dtl
1,she,arabic21_hyp.trn.dtl
1,slabs,arabic21_hyp.trn.dtl
1,snack,arabic21_hyp.trn.dtl
1,these,arabic21_hyp.trn.dtl
1,thick,arabic21_hyp.trn.dtl
1,we,arabic21_hyp.trn.dtl
1,wednesday,arabic21_hyp.trn.dtl
1,will,arabic21_hyp.trn.dtl
3,a,arabic22_hyp.trn.dtl
3,her,arabic22_hyp.trn.dtl
2,and,arabic22_hyp.trn.dtl
2,of,arabic22_hyp.trn.dtl
2,these,arabic22_hyp.trn.dtl
2,things,arabic22_hyp.trn.dtl
1,3,arabic22_hyp.trn.dtl
1,5,arabic22_hyp.trn.dtl
1,6,arabic22_hyp.trn.dtl
1,also,arabic22_hyp.trn.dtl
1,ask,arabic22_hyp.trn.dtl
1,at,arabic22_hyp.trn.dtl
1,big,arabic22_hyp.trn.dtl
1,blue,arabic22_hyp.trn.dtl
1,bob,arabic22_hyp.trn.dtl
1,bring,arabic22_hyp.trn.dtl
1,call,arabic22_hyp.trn.dtl
1,can,arabic22_hyp.trn.dtl
1,cheese,arabic22_hyp.trn.dtl
1,for,arabic22_hyp.trn.dtl
1,fresh,arabic22_hyp.trn.dtl
1,frog,arabic22_hyp.trn.dtl
1,from,arabic22_hyp.trn.dtl
1,go,arabic22_hyp.trn.dtl
1,into,arabic22_hyp.trn.dtl
1,kids,arabic22_hyp.trn.dtl
1,maybe,arabic22_hyp.trn.dtl
1,meet,arabic22_hyp.trn.dtl
1,need,arabic22_hyp.trn.dtl
1,peas,arabic22_hyp.trn.dtl
1,plastic,arabic22_hyp.trn.dtl
1,please,arabic22_hyp.trn.dtl
1,scoop,arabic22_hyp.trn.dtl
1,she,arabic22_hyp.trn.dtl
1,slabs,arabic22_hyp.trn.dtl
1,small,arabic22_hyp.trn.dtl
1,snack,arabic22_hyp.trn.dtl
1,snake,arabic22_hyp.trn.dtl
1,snow,arabic22_hyp.trn.dtl
1,spoons,arabic22_hyp.trn.dtl
1,stella,arabic22_hyp.trn.dtl
1,store,arabic22_hyp.trn.dtl
1,the,arabic22_hyp.trn.dtl
1,thick,arabic22_hyp.trn.dtl
1,to,arabic22_hyp.trn.dtl
1,toy,arabic22_hyp.trn.dtl
1,we,arabic22_hyp.trn.dtl
1,wednesday,arabic22_hyp.trn.dtl
1,will,arabic22_hyp.trn.dtl
1,with,arabic22_hyp.trn.dtl
1,5,arabic23_hyp.trn.dtl
1,and,arabic23_hyp.trn.dtl
1,bags,arabic23_hyp.trn.dtl
1,go,arabic23_hyp.trn.dtl
1,meet,arabic23_hyp.trn.dtl
1,red,arabic23_hyp.trn.dtl
1,thick,arabic23_hyp.trn.dtl
1,we,arabic23_hyp.trn.dtl
1,will,arabic23_hyp.trn.dtl
1,a,arabic24_hyp.trn.dtl
1,blue,arabic24_hyp.trn.dtl
1,bring,arabic24_hyp.trn.dtl
1,call,arabic24_hyp.trn.dtl
1,please,arabic24_hyp.trn.dtl
1,we,arabic24_hyp.trn.dtl
3,and,arabic25_hyp.trn.dtl
2,a,arabic25_hyp.trn.dtl
2,her,arabic25_hyp.trn.dtl
1,ask,arabic25_hyp.trn.dtl
1,bags,arabic25_hyp.trn.dtl
1,bob,arabic25_hyp.trn.dtl
1,brother,arabic25_hyp.trn.dtl
1,for,arabic25_hyp.trn.dtl
1,maybe,arabic25_hyp.trn.dtl
1,red,arabic25_hyp.trn.dtl
1,snack,arabic25_hyp.trn.dtl
1,thick,arabic25_hyp.trn.dtl
1,we,arabic25_hyp.trn.dtl
1,her,arabic26_hyp.trn.dtl
2,these,arabic29_hyp.trn.dtl
2,things,arabic29_hyp.trn.dtl
1,3,arabic29_hyp.trn.dtl
1,5,arabic29_hyp.trn.dtl
1,6,arabic29_hyp.trn.dtl
1,a,arabic29_hyp.trn.dtl
1,bob,arabic29_hyp.trn.dtl
1,bring,arabic29_hyp.trn.dtl
1,call,arabic29_hyp.trn.dtl
1,for,arabic29_hyp.trn.dtl
1,frog,arabic29_hyp.trn.dtl
1,into,arabic29_hyp.trn.dtl
1,meet,arabic29_hyp.trn.dtl
1,peas,arabic29_hyp.trn.dtl
1,please,arabic29_hyp.trn.dtl
1,red,arabic29_hyp.trn.dtl
1,scoop,arabic29_hyp.trn.dtl
1,snack,arabic29_hyp.trn.dtl
1,store,arabic29_hyp.trn.dtl
1,thick,arabic29_hyp.trn.dtl
1,train,arabic29_hyp.trn.dtl
1,with,arabic29_hyp.trn.dtl
1,5,arabic2_hyp.trn.dtl
1,and,arabic2_hyp.trn.dtl
1,will,arabic2_hyp.trn.dtl
2,a,arabic30_hyp.trn.dtl
2,and,arabic30_hyp.trn.dtl
2,her,arabic30_hyp.trn.dtl
2,we,arabic30_hyp.trn.dtl
1,3,arabic30_hyp.trn.dtl
1,5,arabic30_hyp.trn.dtl
1,6,arabic30_hyp.trn.dtl
1,also,arabic30_hyp.trn.dtl
1,at,arabic30_hyp.trn.dtl
1,bags,arabic30_hyp.trn.dtl
1,big,arabic30_hyp.trn.dtl
1,bob,arabic30_hyp.trn.dtl
1,brother,arabic30_hyp.trn.dtl
1,can,arabic30_hyp.trn.dtl
1,for,arabic30_hyp.trn.dtl
1,go,arabic30_hyp.trn.dtl
1,meet,arabic30_hyp.trn.dtl
1,need,arabic30_hyp.trn.dtl
1,peas,arabic30_hyp.trn.dtl
1,plastic,arabic30_hyp.trn.dtl
1,red,arabic30_hyp.trn.dtl
1,she,arabic30_hyp.trn.dtl
1,slabs,arabic30_hyp.trn.dtl
1,small,arabic30_hyp.trn.dtl
1,snake,arabic30_hyp.trn.dtl
1,snow,arabic30_hyp.trn.dtl
1,spoons,arabic30_hyp.trn.dtl
1,thick,arabic30_hyp.trn.dtl
1,train,arabic30_hyp.trn.dtl
1,wednesday,arabic30_hyp.trn.dtl
1,will,arabic30_hyp.trn.dtl
3,and,arabic31_hyp.trn.dtl
2,the,arabic31_hyp.trn.dtl
2,we,arabic31_hyp.trn.dtl
1,3,arabic31_hyp.trn.dtl
1,6,arabic31_hyp.trn.dtl
1,a,arabic31_hyp.trn.dtl
1,bags,arabic31_hyp.trn.dtl
1,big,arabic31_hyp.trn.dtl
1,blue,arabic31_hyp.trn.dtl
1,bring,arabic31_hyp.trn.dtl
1,cheese,arabic31_hyp.trn.dtl
1,for,arabic31_hyp.trn.dtl
1,frog,arabic31_hyp.trn.dtl
1,go,arabic31_hyp.trn.dtl
1,her,arabic31_hyp.trn.dtl
1,into,arabic31_hyp.trn.dtl
1,maybe,arabic31_hyp.trn.dtl
1,meet,arabic31_hyp.trn.dtl
1,of,arabic31_hyp.trn.dtl
1,red,arabic31_hyp.trn.dtl
1,scoop,arabic31_hyp.trn.dtl
1,snack,arabic31_hyp.trn.dtl
1,snake,arabic31_hyp.trn.dtl
1,spoons,arabic31_hyp.trn.dtl
1,these,arabic31_hyp.trn.dtl
1,things,arabic31_hyp.trn.dtl
1,to,arabic31_hyp.trn.dtl
1,train,arabic31_hyp.trn.dtl
1,will,arabic31_hyp.trn.dtl
2,her,arabic32_hyp.trn.dtl
1,5,arabic32_hyp.trn.dtl
1,a,arabic32_hyp.trn.dtl
1,and,arabic32_hyp.trn.dtl
1,ask,arabic32_hyp.trn.dtl
1,bob,arabic32_hyp.trn.dtl
1,brother,arabic32_hyp.trn.dtl
1,for,arabic32_hyp.trn.dtl
1,go,arabic32_hyp.trn.dtl
1,snack,arabic32_hyp.trn.dtl
2,the,arabic33_hyp.trn.dtl
1,a,arabic33_hyp.trn.dtl
1,and,arabic33_hyp.trn.dtl
1,big,arabic33_hyp.trn.dtl
1,can,arabic33_hyp.trn.dtl
1,fresh,arabic33_hyp.trn.dtl
1,go,arabic33_hyp.trn.dtl
1,her,arabic33_hyp.trn.dtl
1,into,arabic33_hyp.trn.dtl
1,meet,arabic33_hyp.trn.dtl
1,scoop,arabic33_hyp.trn.dtl
1,she,arabic33_hyp.trn.dtl
1,snow,arabic33_hyp.trn.dtl
1,toy,arabic33_hyp.trn.dtl
1,we,arabic33_hyp.trn.dtl
1,will,arabic33_hyp.trn.dtl
1,5,arabic34_hyp.trn.dtl
1,6,arabic34_hyp.trn.dtl
1,a,arabic34_hyp.trn.dtl
1,also,arabic34_hyp.trn.dtl
1,ask,arabic34_hyp.trn.dtl
1,bob,arabic34_hyp.trn.dtl
1,bring,arabic34_hyp.trn.dtl
1,her,arabic34_hyp.trn.dtl
1,need,arabic34_hyp.trn.dtl
1,slabs,arabic34_hyp.trn.dtl
1,small,arabic34_hyp.trn.dtl
1,spoons,arabic34_hyp.trn.dtl
1,these,arabic34_hyp.trn.dtl
1,thick,arabic34_hyp.trn.dtl
1,to,arabic34_hyp.trn.dtl
1,we,arabic34_hyp.trn.dtl
3,a,arabic35_hyp.trn.dtl
3,and,arabic35_hyp.trn.dtl
1,3,arabic35_hyp.trn.dtl
1,also,arabic35_hyp.trn.dtl
1,bags,arabic35_hyp.trn.dtl
1,big,arabic35_hyp.trn.dtl
1,bob,arabic35_hyp.trn.dtl
1,brother,arabic35_hyp.trn.dtl
1,fresh,arabic35_hyp.trn.dtl
1,her,arabic35_hyp.trn.dtl
1,into,arabic35_hyp.trn.dtl
1,maybe,arabic35_hyp.trn.dtl
1,need,arabic35_hyp.trn.dtl
1,plastic,arabic35_hyp.trn.dtl
1,red,arabic35_hyp.trn.dtl
1,small,arabic35_hyp.trn.dtl
1,snake,arabic35_hyp.trn.dtl
1,snow,arabic35_hyp.trn.dtl
1,toy,arabic35_hyp.trn.dtl
1,we,arabic35_hyp.trn.dtl
1,big,arabic36_hyp.trn.dtl
1,peas,arabic36_hyp.trn.dtl
1,we,arabic36_hyp.trn.dtl
1,5,arabic37_hyp.trn.dtl
1,a,arabic37_hyp.trn.dtl
1,and,arabic37_hyp.trn.dtl
1,big,arabic37_hyp.trn.dtl
1,can,arabic37_hyp.trn.dtl
1,her,arabic37_hyp.trn.dtl
1,meet,arabic37_hyp.trn.dtl
1,plastic,arabic37_hyp.trn.dtl
1,she,arabic37_hyp.trn.dtl
1,snake,arabic37_hyp.trn.dtl
1,toy,arabic37_hyp.trn.dtl
1,with,arabic37_hyp.trn.dtl
1,5,arabic38_hyp.trn.dtl
1,a,arabic38_hyp.trn.dtl
1,and,arabic38_hyp.trn.dtl
1,big,arabic38_hyp.trn.dtl
1,maybe,arabic38_hyp.trn.dtl
1,scoop,arabic38_hyp.trn.dtl
1,snack,arabic38_hyp.trn.dtl
1,we,arabic38_hyp.trn.dtl
1,will,arabic38_hyp.trn.dtl
2,a,arabic39_hyp.trn.dtl
1,3,arabic39_hyp.trn.dtl
1,5,arabic39_hyp.trn.dtl
1,big,arabic39_hyp.trn.dtl
1,for,arabic39_hyp.trn.dtl
1,frog,arabic39_hyp.trn.dtl
1,the,arabic39_hyp.trn.dtl
1,toy,arabic39_hyp.trn.dtl
1,3,arabic3_hyp.trn.dtl
1,5,arabic3_hyp.trn.dtl
1,a,arabic3_hyp.trn.dtl
1,can,arabic40_hyp.trn.dtl
1,fresh,arabic40_hyp.trn.dtl
1,meet,arabic40_hyp.trn.dtl
1,red,arabic40_hyp.trn.dtl
1,she,arabic40_hyp.trn.dtl
1,snow,arabic40_hyp.trn.dtl
1,3,arabic41_hyp.trn.dtl
1,frog,arabic41_hyp.trn.dtl
1,thick,arabic41_hyp.trn.dtl
3,a,arabic43_hyp.trn.dtl
2,we,arabic43_hyp.trn.dtl
1,5,arabic43_hyp.trn.dtl
1,6,arabic43_hyp.trn.dtl
1,also,arabic43_hyp.trn.dtl
1,and,arabic43_hyp.trn.dtl
1,at,arabic43_hyp.trn.dtl
1,big,arabic43_hyp.trn.dtl
1,for,arabic43_hyp.trn.dtl
1,frog,arabic43_hyp.trn.dtl
1,go,arabic43_hyp.trn.dtl
1,her,arabic43_hyp.trn.dtl
1,maybe,arabic43_hyp.trn.dtl
1,meet,arabic43_hyp.trn.dtl
1,need,arabic43_hyp.trn.dtl
1,peas,arabic43_hyp.trn.dtl
1,plastic,arabic43_hyp.trn.dtl
1,scoop,arabic43_hyp.trn.dtl
1,small,arabic43_hyp.trn.dtl
1,snack,arabic43_hyp.trn.dtl
1,station,arabic43_hyp.trn.dtl
1,the,arabic43_hyp.trn.dtl
1,toy,arabic43_hyp.trn.dtl
1,train,arabic43_hyp.trn.dtl
1,will,arabic43_hyp.trn.dtl
2,and,arabic44_hyp.trn.dtl
2,we,arabic44_hyp.trn.dtl
1,3,arabic44_hyp.trn.dtl
1,5,arabic44_hyp.trn.dtl
1,also,arabic44_hyp.trn.dtl
1,ask,arabic44_hyp.trn.dtl
1,at,arabic44_hyp.trn.dtl
1,bags,arabic44_hyp.trn.dtl
1,call,arabic44_hyp.trn.dtl
1,go,arabic44_hyp.trn.dtl
1,her,arabic44_hyp.trn.dtl
1,meet,arabic44_hyp.trn.dtl
1,need,arabic44_hyp.trn.dtl
1,red,arabic44_hyp.trn.dtl
1,stella,arabic44_hyp.trn.dtl
1,train,arabic44_hyp.trn.dtl
1,wednesday,arabic44_hyp.trn.dtl
1,will,arabic44_hyp.trn.dtl
1,a,arabic45_hyp.trn.dtl
1,at,arabic45_hyp.trn.dtl
1,big,arabic45_hyp.trn.dtl
1,call,arabic45_hyp.trn.dtl
1,meet,arabic45_hyp.trn.dtl
1,5,arabic46_hyp.trn.dtl
1,for,arabic46_hyp.trn.dtl
1,her,arabic46_hyp.trn.dtl
1,kids,arabic46_hyp.trn.dtl
1,the,arabic46_hyp.trn.dtl
1,3,arabic48_hyp.trn.dtl
1,5,arabic48_hyp.trn.dtl
1,a,arabic48_hyp.trn.dtl
1,and,arabic48_hyp.trn.dtl
1,blue,arabic48_hyp.trn.dtl
1,cheese,arabic48_hyp.trn.dtl
1,maybe,arabic48_hyp.trn.dtl
1,of,arabic48_hyp.trn.dtl
1,slabs,arabic48_hyp.trn.dtl
1,snack,arabic48_hyp.trn.dtl
1,the,arabic48_hyp.trn.dtl
1,these,arabic48_hyp.trn.dtl
1,thick,arabic48_hyp.trn.dtl
1,things,arabic48_hyp.trn.dtl
1,3,arabic49_hyp.trn.dtl
1,at,arabic49_hyp.trn.dtl
1,blue,arabic49_hyp.trn.dtl
1,can,arabic49_hyp.trn.dtl
1,cheese,arabic49_hyp.trn.dtl
1,go,arabic49_hyp.trn.dtl
1,her,arabic49_hyp.trn.dtl
1,meet,arabic49_hyp.trn.dtl
1,of,arabic49_hyp.trn.dtl
1,peas,arabic49_hyp.trn.dtl
1,scoop,arabic49_hyp.trn.dtl
1,she,arabic49_hyp.trn.dtl
1,we,arabic49_hyp.trn.dtl
1,wednesday,arabic49_hyp.trn.dtl
1,will,arabic49_hyp.trn.dtl
2,we,arabic4_hyp.trn.dtl
1,also,arabic4_hyp.trn.dtl
1,need,arabic4_hyp.trn.dtl
1,peas,arabic4_hyp.trn.dtl
1,snow,arabic4_hyp.trn.dtl
1,toy,arabic4_hyp.trn.dtl
1,bob,arabic50_hyp.trn.dtl
1,go,arabic50_hyp.trn.dtl
1,peas,arabic50_hyp.trn.dtl
1,the,arabic50_hyp.trn.dtl
1,train,arabic50_hyp.trn.dtl
1,we,arabic50_hyp.trn.dtl
1,will,arabic50_hyp.trn.dtl
1,5,arabic51_hyp.trn.dtl
1,bob,arabic51_hyp.trn.dtl
1,brother,arabic51_hyp.trn.dtl
1,her,arabic51_hyp.trn.dtl
3,a,arabic52_hyp.trn.dtl
3,and,arabic52_hyp.trn.dtl
3,her,arabic52_hyp.trn.dtl
2,for,arabic52_hyp.trn.dtl
2,we,arabic52_hyp.trn.dtl
1,3,arabic52_hyp.trn.dtl
1,5,arabic52_hyp.trn.dtl
1,6,arabic52_hyp.trn.dtl
1,also,arabic52_hyp.trn.dtl
1,ask,arabic52_hyp.trn.dtl
1,bags,arabic52_hyp.trn.dtl
1,big,arabic52_hyp.trn.dtl
1,bob,arabic52_hyp.trn.dtl
1,brother,arabic52_hyp.trn.dtl
1,frog,arabic52_hyp.trn.dtl
1,go,arabic52_hyp.trn.dtl
1,into,arabic52_hyp.trn.dtl
1,maybe,arabic52_hyp.trn.dtl
1,need,arabic52_hyp.trn.dtl
1,of,arabic52_hyp.trn.dtl
1,red,arabic52_hyp.trn.dtl
1,scoop,arabic52_hyp.trn.dtl
1,slabs,arabic52_hyp.trn.dtl
1,small,arabic52_hyp.trn.dtl
1,snack,arabic52_hyp.trn.dtl
1,spoons,arabic52_hyp.trn.dtl
1,the,arabic52_hyp.trn.dtl
1,these,arabic52_hyp.trn.dtl
1,thick,arabic52_hyp.trn.dtl
1,things,arabic52_hyp.trn.dtl
1,toy,arabic52_hyp.trn.dtl
1,train,arabic52_hyp.trn.dtl
1,will,arabic52_hyp.trn.dtl
1,5,arabic53_hyp.trn.dtl
1,a,arabic53_hyp.trn.dtl
1,big,arabic53_hyp.trn.dtl
1,peas,arabic53_hyp.trn.dtl
1,scoop,arabic53_hyp.trn.dtl
1,3,arabic54_hyp.trn.dtl
1,5,arabic54_hyp.trn.dtl
1,toy,arabic54_hyp.trn.dtl
1,wednesday,arabic54_hyp.trn.dtl
1,5,arabic55_hyp.trn.dtl
1,a,arabic55_hyp.trn.dtl
1,she,arabic55_hyp.trn.dtl
1,thick,arabic55_hyp.trn.dtl
1,5,arabic56_hyp.trn.dtl
1,6,arabic56_hyp.trn.dtl
1,for,arabic56_hyp.trn.dtl
1,fresh,arabic56_hyp.trn.dtl
1,peas,arabic56_hyp.trn.dtl
1,snow,arabic56_hyp.trn.dtl
1,these,arabic56_hyp.trn.dtl
1,big,arabic57_hyp.trn.dtl
1,fresh,arabic57_hyp.trn.dtl
1,snow,arabic57_hyp.trn.dtl
1,train,arabic57_hyp.trn.dtl
1,we,arabic57_hyp.trn.dtl
1,5,arabic58_hyp.trn.dtl
1,bob,arabic58_hyp.trn.dtl
1,brother,arabic58_hyp.trn.dtl
1,go,arabic58_hyp.trn.dtl
1,peas,arabic58_hyp.trn.dtl
3,her,arabic59_hyp.trn.dtl
1,5,arabic59_hyp.trn.dtl
1,6,arabic59_hyp.trn.dtl
