Count,Inserted_Word,Filename
1,head,english367_hyp.trn.dtl
1,and,english368_hyp.trn.dtl
1,and,english440_hyp.trn.dtl
1,and,english448_hyp.trn.dtl
1,snow,english465_hyp.trn.dtl
1,to,english465_hyp.trn.dtl
1,room,english470_hyp.trn.dtl
1,and,english487_hyp.trn.dtl
1,can,english496_hyp.trn.dtl
1,six,english578_hyp.trn.dtl
1,thank,english578_hyp.trn.dtl
1,you,english578_hyp.trn.dtl
1,small,english80_hyp.trn.dtl
1,scenes,french17_hyp.trn.dtl
1,the,french17_hyp.trn.dtl
1,with,french17_hyp.trn.dtl
1,food,french19_hyp.trn.dtl
1,fresh,french1_hyp.trn.dtl
1,skip,french24_hyp.trn.dtl
1,snake,french27_hyp.trn.dtl
2,then,french2_hyp.trn.dtl
1,with,french2_hyp.trn.dtl
2,maybe,french32_hyp.trn.dtl
1,days,french32_hyp.trn.dtl
1,it's,french32_hyp.trn.dtl
1,on,french34_hyp.trn.dtl
1,from,french3_hyp.trn.dtl
1,6moons,french42_hyp.trn.dtl
1,is,french4_hyp.trn.dtl
1,my,french4_hyp.trn.dtl
1,plastic,french4_hyp.trn.dtl
1,prayers,french4_hyp.trn.dtl
1,she,french52_hyp.trn.dtl
1,from,french56_hyp.trn.dtl
1,go,french56_hyp.trn.dtl
1,me,french56_hyp.trn.dtl
1,these,french56_hyp.trn.dtl
1,things,french56_hyp.trn.dtl
1,to,french56_hyp.trn.dtl
1,we,french56_hyp.trn.dtl
1,will,french56_hyp.trn.dtl
1,once,french57_hyp.trn.dtl
1,for,french5_hyp.trn.dtl
1,her,french5_hyp.trn.dtl
1,off,french61_hyp.trn.dtl
1,snack,french61_hyp.trn.dtl
1,red,french63_hyp.trn.dtl
1,and,german10_hyp.trn.dtl
1,and,german11_hyp.trn.dtl
1,for,german11_hyp.trn.dtl
1,the,german22_hyp.trn.dtl
1,and,german23_hyp.trn.dtl
1,a,german24_hyp.trn.dtl
1,skip,german34_hyp.trn.dtl
1,a,german6_hyp.trn.dtl
1,at,german6_hyp.trn.dtl
1,from,hindi10_hyp.trn.dtl
1,her,hindi10_hyp.trn.dtl
1,of,hindi1_hyp.trn.dtl
1,stack,hindi1_hyp.trn.dtl
1,the,italian10_hyp.trn.dtl
1,to,italian10_hyp.trn.dtl
1,toy,italian12_hyp.trn.dtl
1,a,italian14_hyp.trn.dtl
1,does,italian16_hyp.trn.dtl
1,a,italian17_hyp.trn.dtl
1,is,italian17_hyp.trn.dtl
1,cope,italian1_hyp.trn.dtl
1,thing,italian1_hyp.trn.dtl
1,this,italian1_hyp.trn.dtl
1,seem,italian20_hyp.trn.dtl
1,give,italian24_hyp.trn.dtl
1,dole,italian2_hyp.trn.dtl
1,na,italian2_hyp.trn.dtl
1,this,italian2_hyp.trn.dtl
1,weeds,italian2_hyp.trn.dtl
1,with,italian2_hyp.trn.dtl
1,three,italian32_hyp.trn.dtl
1,i,italian33_hyp.trn.dtl
1,where,italian33_hyp.trn.dtl
1,at,italian7_hyp.trn.dtl
1,on,mandarin11_hyp.trn.dtl
1,that,mandarin17_hyp.trn.dtl
1,in,mandarin18_hyp.trn.dtl
1,then,mandarin18_hyp.trn.dtl
1,a,mandarin23_hyp.trn.dtl
1,the,mandarin23_hyp.trn.dtl
1,were,mandarin25_hyp.trn.dtl
1,back,mandarin26_hyp.trn.dtl
1,for,mandarin2_hyp.trn.dtl
1,her,mandarin2_hyp.trn.dtl
1,then,mandarin2_hyp.trn.dtl
1,her,mandarin35_hyp.trn.dtl
1,with,mandarin35_hyp.trn.dtl
1,in,mandarin36_hyp.trn.dtl
1,scrub,mandarin36_hyp.trn.dtl
1,ask,mandarin38_hyp.trn.dtl
1,for,mandarin38_hyp.trn.dtl
1,tyre,mandarin38_hyp.trn.dtl
1,you,mandarin38_hyp.trn.dtl
1,of,mandarin39_hyp.trn.dtl
1,8th,mandarin3_hyp.trn.dtl
1,big,mandarin3_hyp.trn.dtl
1,for,mandarin3_hyp.trn.dtl
1,are,mandarin42_hyp.trn.dtl
1,may,mandarin42_hyp.trn.dtl
1,play,mandarin42_hyp.trn.dtl
1,there,mandarin42_hyp.trn.dtl
1,slaves,mandarin43_hyp.trn.dtl
2,the,mandarin45_hyp.trn.dtl
1,go,mandarin45_hyp.trn.dtl
1,praktisk,mandarin45_hyp.trn.dtl
1,a,mandarin46_hyp.trn.dtl
1,also,mandarin46_hyp.trn.dtl
1,but,mandarin46_hyp.trn.dtl
1,go,mandarin46_hyp.trn.dtl
1,need,mandarin46_hyp.trn.dtl
1,small,mandarin46_hyp.trn.dtl
1,we,mandarin46_hyp.trn.dtl
1,past,mandarin48_hyp.trn.dtl
1,take,mandarin48_hyp.trn.dtl
1,and,mandarin51_hyp.trn.dtl
1,at,mandarin53_hyp.trn.dtl
1,class,mandarin53_hyp.trn.dtl
1,ring,mandarin53_hyp.trn.dtl
1,the,mandarin53_hyp.trn.dtl
1,cope,mandarin55_hyp.trn.dtl
1,screw,mandarin56_hyp.trn.dtl
1,and,mandarin57_hyp.trn.dtl
1,in,mandarin57_hyp.trn.dtl
1,into,mandarin59_hyp.trn.dtl
1,logo,mandarin59_hyp.trn.dtl
1,made,mandarin59_hyp.trn.dtl
1,the,mandarin59_hyp.trn.dtl
1,to,mandarin59_hyp.trn.dtl
1,vi,mandarin5_hyp.trn.dtl
1,a,mandarin60_hyp.trn.dtl
1,from,mandarin60_hyp.trn.dtl
1,stories,mandarin60_hyp.trn.dtl
1,the,mandarin60_hyp.trn.dtl
1,for,mandarin62_hyp.trn.dtl
1,rob,mandarin62_hyp.trn.dtl
1,for,mandarin63_hyp.trn.dtl
1,her,mandarin63_hyp.trn.dtl
1,keys,mandarin63_hyp.trn.dtl
1,sick,mandarin64_hyp.trn.dtl
1,bag,mandarin6_hyp.trn.dtl
1,variable,mandarin8_hyp.trn.dtl
1,new,portuguese14_hyp.trn.dtl
1,where,portuguese14_hyp.trn.dtl
1,at,portuguese18_hyp.trn.dtl
2,when,portuguese1_hyp.trn.dtl
1,as,portuguese1_hyp.trn.dtl
1,bobby,portuguese1_hyp.trn.dtl
1,come,portuguese1_hyp.trn.dtl
1,keys,portuguese1_hyp.trn.dtl
1,please,portuguese1_hyp.trn.dtl
1,with,portuguese1_hyp.trn.dtl
1,speak,portuguese20_hyp.trn.dtl
1,this,portuguese20_hyp.trn.dtl
1,spell,portuguese25_hyp.trn.dtl
1,one,portuguese28_hyp.trn.dtl
1,you,portuguese32_hyp.trn.dtl
1,is,portuguese36_hyp.trn.dtl
1,a,portuguese38_hyp.trn.dtl
1,gomita,portuguese38_hyp.trn.dtl
1,the,portuguese38_hyp.trn.dtl
2,is,portuguese3_hyp.trn.dtl
1,after,portuguese45_hyp.trn.dtl
1,the,portuguese48_hyp.trn.dtl
1,mean,portuguese5_hyp.trn.dtl
1,stuff,portuguese5_hyp.trn.dtl
1,with,portuguese5_hyp.trn.dtl
1,that,portuguese8_hyp.trn.dtl
1,as,spanish11_hyp.trn.dtl
1,is,spanish11_hyp.trn.dtl
1,when,spanish11_hyp.trn.dtl
1,and,spanish13_hyp.trn.dtl
1,front,spanish13_hyp.trn.dtl
1,her,spanish13_hyp.trn.dtl
1,we,spanish13_hyp.trn.dtl
1,with,spanish13_hyp.trn.dtl
1,snape,spanish14_hyp.trn.dtl
1,is,spanish15_hyp.trn.dtl
1,us,spanish15_hyp.trn.dtl
1,is,spanish17_hyp.trn.dtl
1,take,spanish17_hyp.trn.dtl
2,and,spanish19_hyp.trn.dtl
1,a,spanish19_hyp.trn.dtl
1,big,spanish19_hyp.trn.dtl
1,from,spanish19_hyp.trn.dtl
1,kids,spanish19_hyp.trn.dtl
1,pick,spanish19_hyp.trn.dtl
1,the,spanish19_hyp.trn.dtl
1,toy,spanish19_hyp.trn.dtl
1,we,spanish19_hyp.trn.dtl
1,blue,spanish22_hyp.trn.dtl
1,cope,spanish25_hyp.trn.dtl
1,paste,spanish26_hyp.trn.dtl
1,is,spanish28_hyp.trn.dtl
1,toys,spanish28_hyp.trn.dtl
1,and,spanish2_hyp.trn.dtl
1,from,spanish2_hyp.trn.dtl
1,a,spanish32_hyp.trn.dtl
1,case,spanish32_hyp.trn.dtl
1,for,spanish32_hyp.trn.dtl
1,school,spanish32_hyp.trn.dtl
1,this,spanish32_hyp.trn.dtl
1,once,spanish34_hyp.trn.dtl
1,best,spanish3_hyp.trn.dtl
1,the,spanish3_hyp.trn.dtl
1,things,spanish3_hyp.trn.dtl
1,chicken,spanish47_hyp.trn.dtl
1,from,spanish47_hyp.trn.dtl
1,three,spanish48_hyp.trn.dtl
1,her,spanish4_hyp.trn.dtl
1,meet,spanish4_hyp.trn.dtl
1,their,spanish4_hyp.trn.dtl
1,with,spanish4_hyp.trn.dtl
1,is,spanish52_hyp.trn.dtl
1,snake,spanish52_hyp.trn.dtl
1,with,spanish52_hyp.trn.dtl
1,asked,spanish5_hyp.trn.dtl
1,bring,spanish5_hyp.trn.dtl
1,from,spanish5_hyp.trn.dtl
1,these,spanish5_hyp.trn.dtl
1,things,spanish5_hyp.trn.dtl
1,to,spanish5_hyp.trn.dtl
1,you,spanish5_hyp.trn.dtl
1,cope,spanish64_hyp.trn.dtl
1,to,spanish65_hyp.trn.dtl
1,her,spanish69_hyp.trn.dtl
1,one,spanish69_hyp.trn.dtl
1,up,spanish69_hyp.trn.dtl
1,with,spanish69_hyp.trn.dtl
1,way,spanish6_hyp.trn.dtl
1,go,spanish70_hyp.trn.dtl
1,to,spanish70_hyp.trn.dtl
1,we'll,spanish70_hyp.trn.dtl
1,a,spanish7_hyp.trn.dtl
1,go,spanish7_hyp.trn.dtl
1,is,spanish7_hyp.trn.dtl
1,phrase,spanish7_hyp.trn.dtl
1,to,spanish7_hyp.trn.dtl
1,we,spanish7_hyp.trn.dtl
1,will,spanish7_hyp.trn.dtl
1,a,spanish9_hyp.trn.dtl
1,flat,spanish9_hyp.trn.dtl
1,for,spanish9_hyp.trn.dtl
1,lie,spanish9_hyp.trn.dtl
1,seaspoon,spanish9_hyp.trn.dtl
1,police,thai11_hyp.trn.dtl
1,toys,thai12_hyp.trn.dtl
1,where's,thai12_hyp.trn.dtl
1,m5,thai14_hyp.trn.dtl
1,the,thai15_hyp.trn.dtl
1,plants,thai5_hyp.trn.dtl
1,are,thai8_hyp.trn.dtl
1,for,thai9_hyp.trn.dtl
1,metre,urdu10_hyp.trn.dtl
1,about,urdu1_hyp.trn.dtl
1,snack,urdu2_hyp.trn.dtl
1,in,urdu4_hyp.trn.dtl
1,then,urdu7_hyp.trn.dtl
1,i,urdu9_hyp.trn.dtl
1,when,urdu9_hyp.trn.dtl
