Count,Deleted_Word,Filename
1,peas,arabic58_hyp.trn.dtl
1,we,arabic59_hyp.trn.dtl
1,five,arabic60_hyp.trn.dtl
1,five,arabic61_hyp.trn.dtl
1,a,arabic62_hyp.trn.dtl
1,the,arabic63_hyp.trn.dtl
1,five,arabic64_hyp.trn.dtl
1,five,arabic65_hyp.trn.dtl
1,a,arabic69_hyp.trn.dtl
1,fresh,arabic69_hyp.trn.dtl
1,of,arabic69_hyp.trn.dtl
1,scoop,arabic69_hyp.trn.dtl
1,spoons,arabic69_hyp.trn.dtl
1,call,arabic6_hyp.trn.dtl
1,of,arabic6_hyp.trn.dtl
1,red,arabic6_hyp.trn.dtl
1,spoons,arabic6_hyp.trn.dtl
1,of,arabic70_hyp.trn.dtl
1,we,arabic70_hyp.trn.dtl
1,five,arabic7_hyp.trn.dtl
1,a,arabic8_hyp.trn.dtl
1,five,arabic8_hyp.trn.dtl
1,six,arabic8_hyp.trn.dtl
1,her,english108_hyp.trn.dtl
1,of,english108_hyp.trn.dtl
1,six,english108_hyp.trn.dtl
1,spoons,english108_hyp.trn.dtl
1,the,english108_hyp.trn.dtl
1,we,english108_hyp.trn.dtl
1,with,english108_hyp.trn.dtl
1,her,english110_hyp.trn.dtl
1,ask,english115_hyp.trn.dtl
1,her,english115_hyp.trn.dtl
1,with,english115_hyp.trn.dtl
1,and,english11_hyp.trn.dtl
1,and,english129_hyp.trn.dtl
1,ask,english129_hyp.trn.dtl
1,five,english129_hyp.trn.dtl
1,snake,english129_hyp.trn.dtl
1,at,english134_hyp.trn.dtl
1,she,english134_hyp.trn.dtl
2,the,english141_hyp.trn.dtl
1,her,english141_hyp.trn.dtl
1,meet,english141_hyp.trn.dtl
1,red,english141_hyp.trn.dtl
1,snake,english141_hyp.trn.dtl
1,we,english141_hyp.trn.dtl
1,wednesday,english141_hyp.trn.dtl
1,we,english145_hyp.trn.dtl
1,and,english164_hyp.trn.dtl
1,five,english164_hyp.trn.dtl
2,and,english188_hyp.trn.dtl
1,ask,english188_hyp.trn.dtl
1,with,english188_hyp.trn.dtl
1,a,english194_hyp.trn.dtl
1,ask,english194_hyp.trn.dtl
1,five,english194_hyp.trn.dtl
1,snake,english194_hyp.trn.dtl
1,we,english194_hyp.trn.dtl
1,we,english206_hyp.trn.dtl
1,her,english217_hyp.trn.dtl
1,ask,english221_hyp.trn.dtl
1,her,english221_hyp.trn.dtl
1,six,english221_hyp.trn.dtl
1,toy,english221_hyp.trn.dtl
1,we,english221_hyp.trn.dtl
2,and,english225_hyp.trn.dtl
1,with,english225_hyp.trn.dtl
1,ask,english226_hyp.trn.dtl
1,we,english226_hyp.trn.dtl
1,five,english228_hyp.trn.dtl
1,will,english24_hyp.trn.dtl
1,and,english250_hyp.trn.dtl
1,meet,english250_hyp.trn.dtl
1,thick,english250_hyp.trn.dtl
2,and,english267_hyp.trn.dtl
2,for,english267_hyp.trn.dtl
2,her,english267_hyp.trn.dtl
2,the,english267_hyp.trn.dtl
1,at,english267_hyp.trn.dtl
1,can,english267_hyp.trn.dtl
1,five,english267_hyp.trn.dtl
1,meet,english267_hyp.trn.dtl
1,snack,english267_hyp.trn.dtl
1,we,english267_hyp.trn.dtl
1,toy,english268_hyp.trn.dtl
1,we,english268_hyp.trn.dtl
1,with,english268_hyp.trn.dtl
1,call,english306_hyp.trn.dtl
1,ask,english308_hyp.trn.dtl
1,her,english308_hyp.trn.dtl
1,with,english308_hyp.trn.dtl
1,five,english310_hyp.trn.dtl
2,we,english319_hyp.trn.dtl
1,also,english319_hyp.trn.dtl
1,her,english319_hyp.trn.dtl
1,with,english319_hyp.trn.dtl
1,a,english334_hyp.trn.dtl
1,and,english334_hyp.trn.dtl
1,five,english334_hyp.trn.dtl
1,her,english350_hyp.trn.dtl
1,six,english350_hyp.trn.dtl
1,and,english363_hyp.trn.dtl
1,we,english363_hyp.trn.dtl
1,and,english365_hyp.trn.dtl
1,meet,english365_hyp.trn.dtl
1,can,english366_hyp.trn.dtl
1,five,english366_hyp.trn.dtl
1,of,english366_hyp.trn.dtl
1,we,english367_hyp.trn.dtl
1,she,english400_hyp.trn.dtl
1,and,english40_hyp.trn.dtl
1,her,english40_hyp.trn.dtl
1,six,english40_hyp.trn.dtl
1,for,english413_hyp.trn.dtl
1,and,english417_hyp.trn.dtl
1,can,english417_hyp.trn.dtl
1,into,english417_hyp.trn.dtl
1,spoons,english417_hyp.trn.dtl
1,her,english448_hyp.trn.dtl
2,and,english450_hyp.trn.dtl
1,ask,english450_hyp.trn.dtl
1,can,english450_hyp.trn.dtl
1,her,english450_hyp.trn.dtl
1,meet,english450_hyp.trn.dtl
1,she,english450_hyp.trn.dtl
1,the,english450_hyp.trn.dtl
1,with,english450_hyp.trn.dtl
1,her,english456_hyp.trn.dtl
1,snow,english456_hyp.trn.dtl
1,we,english456_hyp.trn.dtl
1,can,english460_hyp.trn.dtl
1,her,english465_hyp.trn.dtl
2,and,english470_hyp.trn.dtl
1,a,english470_hyp.trn.dtl
1,maybe,english470_hyp.trn.dtl
1,snack,english470_hyp.trn.dtl
1,ask,english487_hyp.trn.dtl
1,brother,english487_hyp.trn.dtl
1,her,english487_hyp.trn.dtl
1,store,english487_hyp.trn.dtl
1,we,english496_hyp.trn.dtl
1,ask,english549_hyp.trn.dtl
1,and,english56_hyp.trn.dtl
1,with,english56_hyp.trn.dtl
2,we,english578_hyp.trn.dtl
1,ask,english578_hyp.trn.dtl
1,ask,english57_hyp.trn.dtl
1,with,english57_hyp.trn.dtl
1,can,english80_hyp.trn.dtl
1,we,english80_hyp.trn.dtl
1,and,english85_hyp.trn.dtl
1,snake,english85_hyp.trn.dtl
1,we,english85_hyp.trn.dtl
1,we,french10_hyp.trn.dtl
1,a,french11_hyp.trn.dtl
1,for,french11_hyp.trn.dtl
1,we,french11_hyp.trn.dtl
1,five,french13_hyp.trn.dtl
1,for,french13_hyp.trn.dtl
1,meet,french13_hyp.trn.dtl
1,we,french13_hyp.trn.dtl
1,she,french14_hyp.trn.dtl
1,six,french14_hyp.trn.dtl
1,we,french14_hyp.trn.dtl
1,go,french15_hyp.trn.dtl
1,her,french15_hyp.trn.dtl
1,we,french15_hyp.trn.dtl
1,will,french15_hyp.trn.dtl
1,with,french15_hyp.trn.dtl
1,her,french17_hyp.trn.dtl
1,we,french17_hyp.trn.dtl
1,of,french19_hyp.trn.dtl
1,red,french20_hyp.trn.dtl
1,toy,french20_hyp.trn.dtl
1,we,french20_hyp.trn.dtl
1,ask,french21_hyp.trn.dtl
1,red,french22_hyp.trn.dtl
1,her,french23_hyp.trn.dtl
1,five,french24_hyp.trn.dtl
1,we,french24_hyp.trn.dtl
1,call,french25_hyp.trn.dtl
1,a,french27_hyp.trn.dtl
1,five,french27_hyp.trn.dtl
1,we,french28_hyp.trn.dtl
1,will,french28_hyp.trn.dtl
1,her,french29_hyp.trn.dtl
1,meet,french29_hyp.trn.dtl
1,a,french2_hyp.trn.dtl
2,we,french30_hyp.trn.dtl
1,five,french30_hyp.trn.dtl
1,a,french31_hyp.trn.dtl
1,blue,french31_hyp.trn.dtl
1,red,french32_hyp.trn.dtl
1,and,french33_hyp.trn.dtl
1,five,french34_hyp.trn.dtl
1,her,french34_hyp.trn.dtl
1,we,french35_hyp.trn.dtl
1,and,french36_hyp.trn.dtl
1,we,french36_hyp.trn.dtl
1,and,french37_hyp.trn.dtl
1,fresh,french37_hyp.trn.dtl
1,frog,french37_hyp.trn.dtl
1,the,french37_hyp.trn.dtl
1,we,french37_hyp.trn.dtl
1,we,french38_hyp.trn.dtl
1,at,french39_hyp.trn.dtl
1,bob,french3_hyp.trn.dtl
1,her,french3_hyp.trn.dtl
1,spoons,french3_hyp.trn.dtl
1,ask,french40_hyp.trn.dtl
1,her,french40_hyp.trn.dtl
1,snow,french40_hyp.trn.dtl
1,five,french41_hyp.trn.dtl
1,her,french41_hyp.trn.dtl
1,three,french41_hyp.trn.dtl
1,we,french41_hyp.trn.dtl
1,a,french42_hyp.trn.dtl
1,call,french42_hyp.trn.dtl
1,her,french42_hyp.trn.dtl
1,ask,french44_hyp.trn.dtl
1,big,french44_hyp.trn.dtl
1,thick,french44_hyp.trn.dtl
1,five,french45_hyp.trn.dtl
1,go,french45_hyp.trn.dtl
1,the,french45_hyp.trn.dtl
1,thick,french45_hyp.trn.dtl
1,ask,french46_hyp.trn.dtl
1,her,french46_hyp.trn.dtl
1,peas,french46_hyp.trn.dtl
1,we,french46_hyp.trn.dtl
1,will,french46_hyp.trn.dtl
1,at,french47_hyp.trn.dtl
1,call,french47_hyp.trn.dtl
1,her,french47_hyp.trn.dtl
1,blue,french50_hyp.trn.dtl
1,brother,french50_hyp.trn.dtl
1,five,french50_hyp.trn.dtl
1,from,french50_hyp.trn.dtl
1,her,french50_hyp.trn.dtl
1,the,french50_hyp.trn.dtl
1,her,french52_hyp.trn.dtl
1,a,french53_hyp.trn.dtl
1,big,french53_hyp.trn.dtl
1,her,french55_hyp.trn.dtl
1,a,french57_hyp.trn.dtl
1,of,french57_hyp.trn.dtl
1,spoons,french57_hyp.trn.dtl
1,toy,french57_hyp.trn.dtl
1,wednesday,french57_hyp.trn.dtl
1,ask,french58_hyp.trn.dtl
1,five,french59_hyp.trn.dtl
1,the,french59_hyp.trn.dtl
1,we,french59_hyp.trn.dtl
1,five,french5_hyp.trn.dtl
1,brother,french60_hyp.trn.dtl
1,call,french60_hyp.trn.dtl
1,five,french60_hyp.trn.dtl
1,toy,french60_hyp.trn.dtl
2,her,french63_hyp.trn.dtl
1,five,french63_hyp.trn.dtl
1,her,french8_hyp.trn.dtl
1,snow,french9_hyp.trn.dtl
1,we,french9_hyp.trn.dtl
1,a,german10_hyp.trn.dtl
1,the,german10_hyp.trn.dtl
1,toy,german10_hyp.trn.dtl
1,we,german10_hyp.trn.dtl
1,with,german10_hyp.trn.dtl
1,of,german11_hyp.trn.dtl
1,the,german11_hyp.trn.dtl
1,with,german11_hyp.trn.dtl
1,five,german13_hyp.trn.dtl
1,call,german14_hyp.trn.dtl
1,peas,german14_hyp.trn.dtl
1,peas,german15_hyp.trn.dtl
1,meet,german16_hyp.trn.dtl
1,we,german16_hyp.trn.dtl
1,we,german18_hyp.trn.dtl
1,five,german19_hyp.trn.dtl
1,meet,german19_hyp.trn.dtl
1,five,german1_hyp.trn.dtl
1,meet,german1_hyp.trn.dtl
1,three,german1_hyp.trn.dtl
1,of,german20_hyp.trn.dtl
1,peas,german20_hyp.trn.dtl
1,we,german20_hyp.trn.dtl
1,snow,german21_hyp.trn.dtl
1,peas,german22_hyp.trn.dtl
1,the,german22_hyp.trn.dtl
1,bags,german23_hyp.trn.dtl
1,her,german23_hyp.trn.dtl
1,meet,german24_hyp.trn.dtl
1,peas,german24_hyp.trn.dtl
1,snow,german25_hyp.trn.dtl
1,stella,german25_hyp.trn.dtl
1,ask,german26_hyp.trn.dtl
1,her,german26_hyp.trn.dtl
1,of,german26_hyp.trn.dtl
1,go,german28_hyp.trn.dtl
1,peas,german28_hyp.trn.dtl
1,we,german28_hyp.trn.dtl
1,will,german28_hyp.trn.dtl
1,five,german29_hyp.trn.dtl
1,snow,german2_hyp.trn.dtl
1,we,german2_hyp.trn.dtl
1,five,german30_hyp.trn.dtl
1,and,german31_hyp.trn.dtl
1,meet,german31_hyp.trn.dtl
1,three,german31_hyp.trn.dtl
1,we,german31_hyp.trn.dtl
1,five,german32_hyp.trn.dtl
1,a,german33_hyp.trn.dtl
1,and,german33_hyp.trn.dtl
1,need,german33_hyp.trn.dtl
1,peas,german33_hyp.trn.dtl
1,she,german33_hyp.trn.dtl
1,we,german33_hyp.trn.dtl
2,and,german34_hyp.trn.dtl
1,bags,german34_hyp.trn.dtl
1,her,german34_hyp.trn.dtl
1,call,german36_hyp.trn.dtl
1,fresh,german36_hyp.trn.dtl
1,her,german36_hyp.trn.dtl
1,we,german36_hyp.trn.dtl
1,fresh,german4_hyp.trn.dtl
1,she,german4_hyp.trn.dtl
1,we,german4_hyp.trn.dtl
1,we,german7_hyp.trn.dtl
1,peas,german8_hyp.trn.dtl
1,five,german9_hyp.trn.dtl
1,we,german9_hyp.trn.dtl
1,and,hindi10_hyp.trn.dtl
1,toy,hindi12_hyp.trn.dtl
1,thick,hindi15_hyp.trn.dtl
1,her,hindi16_hyp.trn.dtl
1,into,hindi16_hyp.trn.dtl
1,meet,hindi1_hyp.trn.dtl
1,snow,hindi1_hyp.trn.dtl
1,fresh,hindi2_hyp.trn.dtl
1,meet,hindi2_hyp.trn.dtl
1,we,hindi2_hyp.trn.dtl
1,five,hindi4_hyp.trn.dtl
1,meet,hindi5_hyp.trn.dtl
1,red,hindi5_hyp.trn.dtl
1,toy,hindi5_hyp.trn.dtl
1,we,hindi5_hyp.trn.dtl
1,five,hindi6_hyp.trn.dtl
1,we,hindi6_hyp.trn.dtl
1,five,hindi7_hyp.trn.dtl
1,five,hindi8_hyp.trn.dtl
1,we,hindi8_hyp.trn.dtl
1,at,hindi9_hyp.trn.dtl
1,five,hindi9_hyp.trn.dtl
1,ask,italian10_hyp.trn.dtl
1,her,italian10_hyp.trn.dtl
1,her,italian11_hyp.trn.dtl
1,meet,italian11_hyp.trn.dtl
1,spoons,italian11_hyp.trn.dtl
1,and,italian13_hyp.trn.dtl
1,ask,italian13_hyp.trn.dtl
1,we,italian13_hyp.trn.dtl
1,with,italian13_hyp.trn.dtl
1,go,italian14_hyp.trn.dtl
1,her,italian14_hyp.trn.dtl
1,peas,italian14_hyp.trn.dtl
1,meet,italian15_hyp.trn.dtl
1,meet,italian17_hyp.trn.dtl
1,please,italian17_hyp.trn.dtl
1,call,italian18_hyp.trn.dtl
1,fresh,italian18_hyp.trn.dtl
1,six,italian18_hyp.trn.dtl
1,snake,italian18_hyp.trn.dtl
1,three,italian18_hyp.trn.dtl
1,her,italian19_hyp.trn.dtl
1,with,italian19_hyp.trn.dtl
1,and,italian1_hyp.trn.dtl
1,five,italian20_hyp.trn.dtl
1,frog,italian20_hyp.trn.dtl
1,and,italian23_hyp.trn.dtl
1,a,italian24_hyp.trn.dtl
1,five,italian24_hyp.trn.dtl
1,toy,italian24_hyp.trn.dtl
1,meet,italian26_hyp.trn.dtl
1,big,italian27_hyp.trn.dtl
1,go,italian27_hyp.trn.dtl
1,her,italian27_hyp.trn.dtl
1,will,italian27_hyp.trn.dtl
1,meet,italian28_hyp.trn.dtl
1,blue,italian29_hyp.trn.dtl
1,five,italian29_hyp.trn.dtl
1,her,italian29_hyp.trn.dtl
1,scoop,italian29_hyp.trn.dtl
1,six,italian29_hyp.trn.dtl
1,we,italian29_hyp.trn.dtl
1,fresh,italian30_hyp.trn.dtl
1,of,italian30_hyp.trn.dtl
1,spoons,italian30_hyp.trn.dtl
1,wednesday,italian30_hyp.trn.dtl
1,her,italian31_hyp.trn.dtl
1,she,italian31_hyp.trn.dtl
1,her,italian32_hyp.trn.dtl
1,a,italian33_hyp.trn.dtl
1,bags,italian33_hyp.trn.dtl
1,the,italian33_hyp.trn.dtl
1,meet,italian3_hyp.trn.dtl
1,fresh,italian4_hyp.trn.dtl
1,her,italian4_hyp.trn.dtl
1,snow,italian4_hyp.trn.dtl
1,three,italian4_hyp.trn.dtl
1,meet,italian5_hyp.trn.dtl
1,we,italian5_hyp.trn.dtl
1,her,italian6_hyp.trn.dtl
1,the,italian6_hyp.trn.dtl
1,will,italian6_hyp.trn.dtl
1,red,italian7_hyp.trn.dtl
1,peas,italian9_hyp.trn.dtl
1,please,italian9_hyp.trn.dtl
1,three,italian9_hyp.trn.dtl
1,into,mandarin10_hyp.trn.dtl
1,meet,mandarin10_hyp.trn.dtl
1,these,mandarin10_hyp.trn.dtl
1,things,mandarin10_hyp.trn.dtl
1,snow,mandarin11_hyp.trn.dtl
1,ask,mandarin12_hyp.trn.dtl
1,peas,mandarin12_hyp.trn.dtl
1,we,mandarin12_hyp.trn.dtl
1,a,mandarin13_hyp.trn.dtl
1,and,mandarin13_hyp.trn.dtl
1,bags,mandarin14_hyp.trn.dtl
1,please,mandarin14_hyp.trn.dtl
1,scoop,mandarin14_hyp.trn.dtl
1,things,mandarin14_hyp.trn.dtl
1,five,mandarin15_hyp.trn.dtl
2,her,mandarin16_hyp.trn.dtl
1,ask,mandarin16_hyp.trn.dtl
1,can,mandarin16_hyp.trn.dtl
1,thick,mandarin16_hyp.trn.dtl
1,to,mandarin16_hyp.trn.dtl
1,her,mandarin17_hyp.trn.dtl
1,bring,mandarin18_hyp.trn.dtl
1,peas,mandarin18_hyp.trn.dtl
1,five,mandarin19_hyp.trn.dtl
1,meet,mandarin19_hyp.trn.dtl
1,red,mandarin19_hyp.trn.dtl
1,we,mandarin19_hyp.trn.dtl
1,thick,mandarin21_hyp.trn.dtl
1,can,mandarin22_hyp.trn.dtl
1,scoop,mandarin22_hyp.trn.dtl
1,we,mandarin22_hyp.trn.dtl
1,from,mandarin23_hyp.trn.dtl
1,peas,mandarin26_hyp.trn.dtl
1,blue,mandarin28_hyp.trn.dtl
1,these,mandarin28_hyp.trn.dtl
1,at,mandarin29_hyp.trn.dtl
1,bags,mandarin29_hyp.trn.dtl
1,red,mandarin29_hyp.trn.dtl
1,the,mandarin29_hyp.trn.dtl
1,with,mandarin29_hyp.trn.dtl
1,peas,mandarin2_hyp.trn.dtl
1,we,mandarin2_hyp.trn.dtl
1,five,mandarin31_hyp.trn.dtl
1,her,mandarin31_hyp.trn.dtl
1,meet,mandarin31_hyp.trn.dtl
1,we,mandarin31_hyp.trn.dtl
1,five,mandarin32_hyp.trn.dtl
1,slabs,mandarin32_hyp.trn.dtl
1,thick,mandarin32_hyp.trn.dtl
1,six,mandarin33_hyp.trn.dtl
1,call,mandarin34_hyp.trn.dtl
1,five,mandarin34_hyp.trn.dtl
1,her,mandarin34_hyp.trn.dtl
1,please,mandarin34_hyp.trn.dtl
1,stella,mandarin34_hyp.trn.dtl
1,we,mandarin34_hyp.trn.dtl
1,from,mandarin36_hyp.trn.dtl
1,red,mandarin37_hyp.trn.dtl
1,her,mandarin38_hyp.trn.dtl
1,spoons,mandarin39_hyp.trn.dtl
1,call,mandarin40_hyp.trn.dtl
1,peas,mandarin40_hyp.trn.dtl
1,please,mandarin40_hyp.trn.dtl
1,stella,mandarin40_hyp.trn.dtl
1,peas,mandarin41_hyp.trn.dtl
1,we,mandarin41_hyp.trn.dtl
1,store,mandarin43_hyp.trn.dtl
1,the,mandarin43_hyp.trn.dtl
1,snow,mandarin44_hyp.trn.dtl
1,brother,mandarin45_hyp.trn.dtl
1,snake,mandarin45_hyp.trn.dtl
1,peas,mandarin46_hyp.trn.dtl
1,and,mandarin48_hyp.trn.dtl
1,her,mandarin48_hyp.trn.dtl
1,call,mandarin49_hyp.trn.dtl
1,frog,mandarin49_hyp.trn.dtl
1,please,mandarin49_hyp.trn.dtl
1,snake,mandarin49_hyp.trn.dtl
1,the,mandarin49_hyp.trn.dtl
1,train,mandarin49_hyp.trn.dtl
1,will,mandarin49_hyp.trn.dtl
1,peas,mandarin50_hyp.trn.dtl
1,peas,mandarin51_hyp.trn.dtl
1,five,mandarin52_hyp.trn.dtl
1,peas,mandarin52_hyp.trn.dtl
1,five,mandarin53_hyp.trn.dtl
1,call,mandarin54_hyp.trn.dtl
1,five,mandarin54_hyp.trn.dtl
1,peas,mandarin54_hyp.trn.dtl
1,peas,mandarin56_hyp.trn.dtl
1,scoop,mandarin56_hyp.trn.dtl
1,the,mandarin57_hyp.trn.dtl
1,snow,mandarin58_hyp.trn.dtl
1,the,mandarin5_hyp.trn.dtl
1,we,mandarin5_hyp.trn.dtl
1,call,mandarin61_hyp.trn.dtl
1,five,mandarin61_hyp.trn.dtl
1,call,mandarin63_hyp.trn.dtl
1,peas,mandarin63_hyp.trn.dtl
1,scoop,mandarin63_hyp.trn.dtl
1,we,mandarin63_hyp.trn.dtl
1,from,mandarin64_hyp.trn.dtl
1,peas,mandarin64_hyp.trn.dtl
1,call,mandarin65_hyp.trn.dtl
1,five,mandarin6_hyp.trn.dtl
2,her,mandarin8_hyp.trn.dtl
1,and,mandarin8_hyp.trn.dtl
1,meet,mandarin8_hyp.trn.dtl
1,the,mandarin8_hyp.trn.dtl
1,slabs,mandarin9_hyp.trn.dtl
1,thick,mandarin9_hyp.trn.dtl
1,three,mandarin9_hyp.trn.dtl
1,red,portuguese10_hyp.trn.dtl
1,five,portuguese11_hyp.trn.dtl
1,we,portuguese11_hyp.trn.dtl
1,snow,portuguese12_hyp.trn.dtl
2,and,portuguese13_hyp.trn.dtl
1,we,portuguese13_hyp.trn.dtl
1,will,portuguese13_hyp.trn.dtl
1,call,portuguese14_hyp.trn.dtl
1,maybe,portuguese14_hyp.trn.dtl
1,scoop,portuguese14_hyp.trn.dtl
1,these,portuguese14_hyp.trn.dtl
1,thick,portuguese14_hyp.trn.dtl
1,snow,portuguese16_hyp.trn.dtl
1,and,portuguese17_hyp.trn.dtl
1,call,portuguese17_hyp.trn.dtl
1,five,portuguese17_hyp.trn.dtl
1,maybe,portuguese17_hyp.trn.dtl
1,please,portuguese17_hyp.trn.dtl
1,she,portuguese17_hyp.trn.dtl
1,stella,portuguese17_hyp.trn.dtl
1,we,portuguese17_hyp.trn.dtl
1,will,portuguese17_hyp.trn.dtl
1,of,portuguese18_hyp.trn.dtl
1,spoons,portuguese18_hyp.trn.dtl
1,we,portuguese18_hyp.trn.dtl
1,a,portuguese19_hyp.trn.dtl
1,meet,portuguese19_hyp.trn.dtl
1,red,portuguese19_hyp.trn.dtl
1,red,portuguese1_hyp.trn.dtl
1,spoons,portuguese1_hyp.trn.dtl
1,call,portuguese21_hyp.trn.dtl
1,snow,portuguese21_hyp.trn.dtl
1,we,portuguese21_hyp.trn.dtl
1,her,portuguese22_hyp.trn.dtl
1,meet,portuguese22_hyp.trn.dtl
1,toy,portuguese22_hyp.trn.dtl
1,call,portuguese23_hyp.trn.dtl
2,her,portuguese24_hyp.trn.dtl
1,and,portuguese24_hyp.trn.dtl
1,bags,portuguese24_hyp.trn.dtl
1,meet,portuguese24_hyp.trn.dtl
1,peas,portuguese24_hyp.trn.dtl
1,red,portuguese24_hyp.trn.dtl
1,we,portuguese26_hyp.trn.dtl
1,will,portuguese26_hyp.trn.dtl
1,we,portuguese27_hyp.trn.dtl
1,meet,portuguese29_hyp.trn.dtl
1,snow,portuguese29_hyp.trn.dtl
1,call,portuguese2_hyp.trn.dtl
1,a,portuguese30_hyp.trn.dtl
1,of,portuguese30_hyp.trn.dtl
1,snow,portuguese30_hyp.trn.dtl
1,spoons,portuguese30_hyp.trn.dtl
1,toy,portuguese30_hyp.trn.dtl
1,we,portuguese30_hyp.trn.dtl
1,call,portuguese31_hyp.trn.dtl
1,we,portuguese31_hyp.trn.dtl
1,toy,portuguese32_hyp.trn.dtl
1,will,portuguese32_hyp.trn.dtl
1,big,portuguese33_hyp.trn.dtl
1,from,portuguese33_hyp.trn.dtl
1,snow,portuguese33_hyp.trn.dtl
1,five,portuguese34_hyp.trn.dtl
1,six,portuguese34_hyp.trn.dtl
1,with,portuguese34_hyp.trn.dtl
1,and,portuguese35_hyp.trn.dtl
1,meet,portuguese35_hyp.trn.dtl
1,six,portuguese35_hyp.trn.dtl
1,the,portuguese35_hyp.trn.dtl
1,five,portuguese36_hyp.trn.dtl
1,fresh,portuguese37_hyp.trn.dtl
1,snow,portuguese37_hyp.trn.dtl
1,we,portuguese37_hyp.trn.dtl
1,five,portuguese38_hyp.trn.dtl
1,meet,portuguese38_hyp.trn.dtl
1,six,portuguese39_hyp.trn.dtl
1,go,portuguese3_hyp.trn.dtl
1,snow,portuguese40_hyp.trn.dtl
1,six,portuguese43_hyp.trn.dtl
1,call,portuguese45_hyp.trn.dtl
1,spoons,portuguese45_hyp.trn.dtl
1,five,portuguese47_hyp.trn.dtl
1,red,portuguese47_hyp.trn.dtl
1,she,portuguese48_hyp.trn.dtl
1,these,portuguese48_hyp.trn.dtl
1,call,portuguese4_hyp.trn.dtl
1,snow,portuguese4_hyp.trn.dtl
1,of,portuguese5_hyp.trn.dtl
1,ask,portuguese6_hyp.trn.dtl
1,snow,portuguese6_hyp.trn.dtl
1,will,portuguese6_hyp.trn.dtl
1,with,portuguese6_hyp.trn.dtl
1,we,portuguese7_hyp.trn.dtl
1,we,portuguese8_hyp.trn.dtl
1,meet,portuguese9_hyp.trn.dtl
1,spoons,portuguese9_hyp.trn.dtl
1,will,portuguese9_hyp.trn.dtl
1,a,spanish10_hyp.trn.dtl
1,and,spanish10_hyp.trn.dtl
1,please,spanish10_hyp.trn.dtl
1,a,spanish12_hyp.trn.dtl
1,and,spanish12_hyp.trn.dtl
1,her,spanish12_hyp.trn.dtl
1,she,spanish12_hyp.trn.dtl
1,snack,spanish12_hyp.trn.dtl
1,and,spanish13_hyp.trn.dtl
1,from,spanish14_hyp.trn.dtl
1,big,spanish15_hyp.trn.dtl
1,toy,spanish15_hyp.trn.dtl
1,can,spanish16_hyp.trn.dtl
1,peas,spanish16_hyp.trn.dtl
1,scoop,spanish16_hyp.trn.dtl
1,peas,spanish19_hyp.trn.dtl
1,scoop,spanish19_hyp.trn.dtl
1,and,spanish1_hyp.trn.dtl
1,frog,spanish1_hyp.trn.dtl
1,please,spanish1_hyp.trn.dtl
1,spoons,spanish20_hyp.trn.dtl
1,three,spanish20_hyp.trn.dtl
1,ask,spanish21_hyp.trn.dtl
1,her,spanish21_hyp.trn.dtl
